1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 223935.38),(2 826846.7),(3 1819557.1),(4 3230793.3),(5 5226466.5),(6 7588488),(7 10431929),(8 13894713),(9 17365918),(10 21480370),(11 25900976),(12 30881510),(13 36395230),(14 42400548),(15 48920108),(16 55726416),(17 63166770),(18 71109016),(19 79339320),(20 87991864),(21 96827400),(22 106034080),(23 116707130),(24 126748610),(25 137490770),(26 148689220),(27 160337230),(28 172040020),(29 184701380),(30 198165890),(31 211299180),(32 225320830),(33 238896270),(34 252365330),(35 265821420),(36 279061150),(37 291983970),(38 305934900),(39 318829540),(40 332409180),(41 346350620),(42 360974880),(43 375977820),(44 390317570),(45 405527520),(46 420683040),(47 436915300),(48 453909500),(49 471137630),(50 488303780),(51 505547000),(52 522220580),(53 539869500),(54 556714050),(55 573155260),(56 590579200),(57 607438000),(58 624176100),(59 641075140),(60 658034940),(61 673992200),(62 690759740),(63 706772030),(64 722474800),(65 737812740),(66 752075200),(67 766714940),(68 780795700),(69 793548350),(70 804275000),(71 815139140),(72 825366300),(73 833914050),(74 842682100),(75 851054900),(76 858426300),(77 865547700),(78 872201700),(79 878257100),
(1 1263.7949),(2 1542.1816),(3 1788.337),(4 1952.115),(5 2054.4063),(6 2161.6382),(7 2217.821),(8 2279.049),(9 2317.0193),(10 2358.723),(11 2392.0408),(12 2443.9377),(13 2459.0872),(14 2493.8518),(15 2521.355),(16 2570.3982),(17 2573.1458),(18 2599.8972),(19 2594.7117),(20 2614.7598),(21 2649.6165),(22 2633.9521),(23 2699.8574),(24 2735.88),(25 2729.0962),(26 2768.534),(27 2843.7234),(28 2830.2307),(29 2846.7778),(30 2875.6812),(31 2910.7834),(32 2880.977),(33 2912.6196),(34 2943.4678),(35 2910.5444),(36 2980.6938),(37 3011.1606),(38 3000.7925),(39 3032.0027),(40 3017.1846),(41 3014.1355),(42 3008.221),(43 3021.9275),(44 3041.8296),(45 3038.7407),(46 3061.1272),(47 3071.5317),(48 3074.043),(49 3075.7942),(50 3099.2356),(51 3124.87),(52 3142.3967),(53 3192.0396),(54 3162.2456),(55 3181.372),(56 3192.7166),(57 3202.6401),(58 3245.617),(59 3238.9783),(60 3314.6323),(61 3298.7302),(62 3351.7324),(63 3354.6511),(64 3375.7231),(65 3376.937),(66 3351.4248),(67 3367.4912),(68 3381.1338),(69 3325.084),(70 3374.4849),(71 3374.582),(72 3378.7944),(73 3369.14),(74 3319.7432),(75 3372.2676),(76 3390.8823),(77 3395.9194),(78 3378.7976),(79 3377.5903),
(1 1214.0577),(2 1507.3213),(3 1715.7725),(4 1893.4532),(5 1987.3818),(6 2077.4404),(7 2116.462),(8 2164.0808),(9 2182.177),(10 2197.4407),(11 2234.7673),(12 2258.6296),(13 2271.7173),(14 2292.8633),(15 2314.0903),(16 2320.5698),(17 2310.4297),(18 2310.6672),(19 2358.799),(20 2369.799),(21 2372.133),(22 2370.712),(23 2404.2505),(24 2399.763),(25 2433.6467),(26 2464.3838),(27 2549.8208),(28 2543.7412),(29 2557.541),(30 2585.4182),(31 2652.967),(32 2636.4626),(33 2698.5833),(34 2720.7058),(35 2736.9824),(36 2774.9458),(37 2786.0403),(38 2842.22),(39 2894.5637),(40 2847.9973),(41 2852.1973),(42 2865.7378),(43 2902.2024),(44 2890.1616),(45 2900.68),(46 2904.1277),(47 2911.127),(48 2916.2402),(49 2892.883),(50 2917.6816),(51 3004.9556),(52 2991.3015),(53 3062.2424),(54 3061.1172),(55 3088.7876),(56 3112.0627),(57 3109.7717),(58 3147.7515),(59 3134.0398),(60 3124.7043),(61 3107.3608),(62 3162.6497),(63 3213.0706),(64 3221.9583),(65 3246.733),(66 3199.1238),(67 3231.0247),(68 3231.2205),(69 3206.994),(70 3220.7769),(71 3205.3188),(72 3194.997),(73 3197.94),(74 3163.1992),(75 3192.325),(76 3216.9834),(77 3272.7131),(78 3245.6938),(79 3272.3667),
(1 1168.3267),(2 1453.4117),(3 1650.398),(4 1791.5724),(5 1908.7428),(6 2000.7009),(7 2048.3147),(8 2121.837),(9 2142.0063),(10 2182.2095),(11 2224.3342),(12 2214.088),(13 2218.266),(14 2242.1484),(15 2226.745),(16 2268.6082),(17 2283.8003),(18 2290.6382),(19 2327.2388),(20 2364.2898),(21 2351.191),(22 2360.2493),(23 2397.8198),(24 2429.8218),(25 2446.0405),(26 2485.748),(27 2534.4072),(28 2543.0308),(29 2577.7356),(30 2618.3672),(31 2647.4822),(32 2661.1636),(33 2677.8457),(34 2730.2747),(35 2737.016),(36 2720.6165),(37 2732.939),(38 2807.173),(39 2790.4243),(40 2806.671),(41 2798.8613),(42 2850.5313),(43 2884.5205),(44 2883.3228),(45 2898.216),(46 2897.8184),(47 2874.0745),(48 2885.004),(49 2901.1328),(50 2886.429),(51 2918.3274),(52 2940.6455),(53 2991.6982),(54 2960.3933),(55 2983.4),(56 3025.7305),(57 3030.3992),(58 3044.611),(59 3036.6206),(60 3026.1165),(61 2994.564),(62 3017.8928),(63 3046.745),(64 3064.2769),(65 3083.6692),(66 3056.9707),(67 3062.5828),(68 3111.4817),(69 3130.1924),(70 3179.662),(71 3191.6934),(72 3179.1404),(73 3196.809),(74 3185.578),(75 3202.1848),(76 3187.3916),(77 3245.62),(78 3246.617),(79 3229.09),
(1 1162.792),(2 1446.8993),(3 1646.306),(4 1773.9049),(5 1891.2268),(6 1962.332),(7 2016.3914),(8 2085.738),(9 2111.782),(10 2137.7246),(11 2160.33),(12 2158.0662),(13 2186.7234),(14 2219.5193),(15 2262.7903),(16 2275.619),(17 2304.2341),(18 2303.498),(19 2329.275),(20 2348.6912),(21 2326.626),(22 2333.4426),(23 2349.2634),(24 2364.6887),(25 2380.5432),(26 2402.998),(27 2469.252),(28 2472.4653),(29 2546.707),(30 2578.5933),(31 2605.5923),(32 2708.5837),(33 2728.922),(34 2758.1736),(35 2769.442),(36 2777.7295),(37 2799.2275),(38 2844.0571),(39 2858.8862),(40 2855.819),(41 2863.8552),(42 2892.1992),(43 2885.2354),(44 2894.3074),(45 2931.8403),(46 2942.0583),(47 2928.339),(48 2932.4211),(49 2914.2092),(50 2915.208),(51 2892.4133),(52 2924.138),(53 2956.3984),(54 2959.4702),(55 3006.8306),(56 3027.5195),(57 3046.5396),(58 3038.8826),(59 3053.3674),(60 3019.123),(61 3021.067),(62 3045.3452),(63 3086.2505),(64 3081.9705),(65 3096.5605),(66 3084.4158),(67 3082.456),(68 3124.5732),(69 3103.7468),(70 3134.5022),(71 3152.4924),(72 3167.8877),(73 3159.5806),(74 3137.2212),(75 3170.6123),(76 3193.19),(77 3248.915),(78 3242.6506),(79 3215.3127),
(1 1121.5099),(2 1391.6552),(3 1584.5272),(4 1724.1136),(5 1841.4243),(6 1903.7675),(7 1934.0768),(8 2012.8672),(9 2070.1038),(10 2071.9949),(11 2095.312),(12 2126.5237),(13 2150.6667),(14 2172.7405),(15 2219.919),(16 2215.4253),(17 2204.1223),(18 2223.6687),(19 2229.7712),(20 2249.6067),(21 2255.4688),(22 2284.7534),(23 2307.8481),(24 2325.5583),(25 2344.6184),(26 2383.3083),(27 2414.6724),(28 2452.8044),(29 2504.7874),(30 2538.083),(31 2564.7231),(32 2605.8872),(33 2575.7505),(34 2606.7295),(35 2605.8591),(36 2639.0977),(37 2639.0059),(38 2685.3584),(39 2685.9324),(40 2713.8145),(41 2721.3804),(42 2759.0693),(43 2728.046),(44 2726.3323),(45 2759.0977),(46 2746.7136),(47 2741.267),(48 2760.786),(49 2784.3445),(50 2798.4463),(51 2813.88),(52 2853.0466),(53 2925.1267),(54 2916.8481),(55 2957.21),(56 2960.8801),(57 2971.1152),(58 2970.6523),(59 2979.1006),(60 2961.7905),(61 2946.2344),(62 2952.8574),(63 2972.705),(64 2979.7893),(65 3028.2148),(66 3032.218),(67 3036.9956),(68 3064.462),(69 3042.005),(70 3019.6694),(71 3027.9321),(72 3058.4048),(73 3080.6714),(74 3020.451),(75 3009.5227),(76 3027.789),(77 3077.7249),(78 3050.214),(79 3080.177),
(1 1108.7441),(2 1394.3135),(3 1580.2272),(4 1688.2186),(5 1766.8146),(6 1828.3586),(7 1873.059),(8 1932.9237),(9 1966.6243),(10 1995.382),(11 2006.4675),(12 2046.3822),(13 2057.6086),(14 2098.895),(15 2158.5823),(16 2175.9546),(17 2153.4895),(18 2192.5142),(19 2212.5527),(20 2204.1416),(21 2215.0334),(22 2188.3777),(23 2218.936),(24 2238.144),(25 2256.9634),(26 2277.1973),(27 2319.7651),(28 2347.2683),(29 2381.2024),(30 2422.1113),(31 2467.0876),(32 2481.6206),(33 2486.029),(34 2507.9639),(35 2500.9922),(36 2507.0317),(37 2530.2957),(38 2561.1294),(39 2555.6396),(40 2572.0278),(41 2579.326),(42 2576.1694),(43 2594.172),(44 2611.4004),(45 2658.1501),(46 2619.9507),(47 2617.1155),(48 2668.5325),(49 2675.8),(50 2697.8547),(51 2722.5798),(52 2744.9712),(53 2783.8926),(54 2784.734),(55 2797.9514),(56 2775.803),(57 2834.9324),(58 2832.1924),(59 2814.8745),(60 2835.5374),(61 2869.4116),(62 2852.636),(63 2864.5134),(64 2869.322),(65 2848.1074),(66 2845.8762),(67 2852.2878),(68 2905.3477),(69 2894.163),(70 2865.6772),(71 2906.0005),(72 2916.5903),(73 2876.3616),(74 2830.9016),(75 2876.4443),(76 2863.5442),(77 2865.6377),(78 2880.2554),(79 2867.7847),
(1 1078.0057),(2 1377.2572),(3 1588.2892),(4 1691.8),(5 1791.1348),(6 1856.0789),(7 1892.8629),(8 1941.3925),(9 1959.7173),(10 1989.3011),(11 2015.4305),(12 2045.2502),(13 2044.1212),(14 2035.7485),(15 2080.9182),(16 2097.3071),(17 2108.0396),(18 2152.1714),(19 2159.753),(20 2178.5532),(21 2180.5696),(22 2174.9045),(23 2264.1592),(24 2256.0798),(25 2277.9512),(26 2292.3745),(27 2364.4277),(28 2429.4688),(29 2477.0186),(30 2465.8086),(31 2507.7207),(32 2548.2332),(33 2552.076),(34 2582.6711),(35 2596.949),(36 2623.0283),(37 2653.31),(38 2693.0771),(39 2669.3755),(40 2695.4304),(41 2686.261),(42 2685.8152),(43 2716.6492),(44 2682.3538),(45 2710.5498),(46 2690.8782),(47 2693.4077),(48 2696.7627),(49 2697.6711),(50 2698.0447),(51 2746.9517),(52 2760.9092),(53 2756.1606),(54 2772.0728),(55 2790.7046),(56 2800.5876),(57 2800.1443),(58 2807.57),(59 2808.3054),(60 2797.5295),(61 2800.0178),(62 2837.8013),(63 2851.1858),(64 2858.2065),(65 2848.331),(66 2855.6948),(67 2878.4082),(68 2890.4314),(69 2877.7556),(70 2906.2432),(71 2910.5227),(72 2924.3162),(73 2944.729),(74 2916.2952),(75 2951.7778),(76 2936.8186),(77 2962.8577),(78 2997.3853),(79 3031.8215),
(1 1049.2632),(2 1325.8938),(3 1495.1005),(4 1641.1495),(5 1756.8872),(6 1819.2495),(7 1847.6917),(8 1902.484),(9 1936.7314),(10 1930.9387),(11 1953.3992),(12 1968.7909),(13 1960.5317),(14 1976.723),(15 2005.2178),(16 1998.5137),(17 2016.9734),(18 2045.0916),(19 2041.5178),(20 2036.0942),(21 2043.3132),(22 2073.2815),(23 2112.1038),(24 2128.3645),(25 2155.0903),(26 2167.8577),(27 2227.9668),(28 2269.8481),(29 2314.674),(30 2304.2686),(31 2351.8528),(32 2391.2039),(33 2419.1704),(34 2422.9229),(35 2468.1555),(36 2481.6985),(37 2564.4314),(38 2588.418),(39 2574.0605),(40 2555.304),(41 2547.9565),(42 2565.4597),(43 2592.785),(44 2581.511),(45 2568.4429),(46 2568.181),(47 2600.2122),(48 2608.3093),(49 2585.2632),(50 2601.1228),(51 2662.1196),(52 2664.4104),(53 2724.5723),(54 2712.9048),(55 2730.3372),(56 2755.2903),(57 2788.92),(58 2768.869),(59 2757.0183),(60 2763.3354),(61 2764.967),(62 2791.4963),(63 2808.9063),(64 2806.2407),(65 2826.7153),(66 2819.9824),(67 2831.9707),(68 2850.7686),(69 2824.5957),(70 2854.6577),(71 2843.9866),(72 2867.684),(73 2885.722),(74 2881.4775),(75 2921.3796),(76 2886.4856),(77 2939.3171),(78 2932.969),(79 2965.7021),
(1 1019.7259),(2 1297.3934),(3 1462.0912),(4 1607.6754),(5 1711.9845),(6 1774.3807),(7 1821.339),(8 1873.686),(9 1886.5724),(10 1896.2709),(11 1924.1315),(12 1939.3116),(13 1955.2238),(14 1945.1842),(15 1935.2882),(16 1940.8489),(17 1965.951),(18 1976.6643),(19 1976.4899),(20 2006.0256),(21 2018.7701),(22 2035.331),(23 2071.8835),(24 2075.8176),(25 2121.1396),(26 2123.7356),(27 2175.4072),(28 2193.3594),(29 2219.0752),(30 2234.9275),(31 2265.9307),(32 2286.0166),(33 2319.6882),(34 2335.863),(35 2335.4521),(36 2353.7378),(37 2375.8801),(38 2444.6692),(39 2445.5542),(40 2428.7878),(41 2405.7751),(42 2411.6472),(43 2434.2126),(44 2450.88),(45 2461.4294),(46 2467.338),(47 2460.3271),(48 2486.4104),(49 2511.4229),(50 2548.6462),(51 2564.7014),(52 2565.8218),(53 2620.5308),(54 2631.234),(55 2609.8953),(56 2641.192),(57 2673.6924),(58 2698.9534),(59 2706.9304),(60 2690.0657),(61 2662.8284),(62 2685.814),(63 2703.2676),(64 2687.0525),(65 2706.634),(66 2687.9397),(67 2688.686),(68 2738.2903),(69 2689.1606),(70 2686.8286),(71 2697.266),(72 2719.547),(73 2738.8564),(74 2720.3381),(75 2727.5022),(76 2737.1414),(77 2737.6528),(78 2750.6204),(79 2752.2317),
(1 1005.36694),(2 1296.8391),(3 1494.326),(4 1611.2416),(5 1712.8556),(6 1776.1011),(7 1822.3574),(8 1879.445),(9 1890.7604),(10 1880.1709),(11 1890.3956),(12 1925.9838),(13 1949.2727),(14 1957.7778),(15 1948.4097),(16 1945.2069),(17 1966.1067),(18 1965.3615),(19 1990.3569),(20 1991.5427),(21 1993.0166),(22 1979.482),(23 2019.9117),(24 2022.1539),(25 2040.7076),(26 2054.802),(27 2077.3516),(28 2111.368),(29 2115.5144),(30 2139.8433),(31 2180.9084),(32 2185.203),(33 2205.6106),(34 2231.2068),(35 2228.2673),(36 2241.4778),(37 2243.6455),(38 2299.5105),(39 2300.003),(40 2333.1301),(41 2315.622),(42 2340.8193),(43 2355.1367),(44 2336.9978),(45 2353.2744),(46 2361.075),(47 2383.007),(48 2390.324),(49 2425.0447),(50 2455.1584),(51 2463.4817),(52 2485.9263),(53 2525.3792),(54 2527.2205),(55 2538.8032),(56 2558.8938),(57 2566.6494),(58 2598.5388),(59 2590.1975),(60 2598.465),(61 2584.3994),(62 2619.2393),(63 2612.8328),(64 2638.7837),(65 2625.5864),(66 2642.7424),(67 2638.1877),(68 2694.6409),(69 2670.3062),(70 2698.014),(71 2719.4937),(72 2722.1943),(73 2735.5024),(74 2710.4873),(75 2725.8455),(76 2743.8547),(77 2719.7222),(78 2721.7493),(79 2745.5056),
(1 941.2079),(2 1224.7677),(3 1414.0563),(4 1531.5944),(5 1601.4391),(6 1676.7955),(7 1744.9314),(8 1799.7484),(9 1832.9403),(10 1838.6362),(11 1869.9606),(12 1879.4115),(13 1913.6357),(14 1939.1469),(15 1934.6968),(16 1937.893),(17 1963.6208),(18 1940.2147),(19 1971.6855),(20 1977.3866),(21 1959.0516),(22 1970.625),(23 2007.304),(24 2019.3152),(25 2048.1443),(26 2068.8813),(27 2099.7014),(28 2121.2185),(29 2153.212),(30 2169.8376),(31 2201.6965),(32 2225.7715),(33 2261.269),(34 2277.167),(35 2275.3574),(36 2283.557),(37 2281.6624),(38 2294.6714),(39 2324.0994),(40 2306.1538),(41 2293.0325),(42 2326.9883),(43 2353.5933),(44 2332.3386),(45 2353.274),(46 2334.1025),(47 2377.0999),(48 2409.0176),(49 2405.5327),(50 2426.3208),(51 2452.856),(52 2443.2388),(53 2473.1128),(54 2503.1086),(55 2519.1653),(56 2540.9895),(57 2561.1885),(58 2546.5054),(59 2550.4658),(60 2542.6064),(61 2574.6248),(62 2608.4504),(63 2640.5623),(64 2627.8962),(65 2647.0474),(66 2630.723),(67 2649.6536),(68 2649.0137),(69 2641.6042),(70 2650.65),(71 2679.085),(72 2690.716),(73 2706.5818),(74 2705.2217),(75 2711.407),(76 2719.954),(77 2691.5986),(78 2689.0115),(79 2713.9255),
(1 926.2573),(2 1190.6262),(3 1352.7207),(4 1458.192),(5 1534.0466),(6 1606.2452),(7 1658.287),(8 1712.0065),(9 1739.6914),(10 1762.1194),(11 1779.2773),(12 1795.0604),(13 1820.4474),(14 1827.7285),(15 1863.3408),(16 1866.1078),(17 1889.2584),(18 1879.0024),(19 1881.8474),(20 1908.1016),(21 1901.7302),(22 1908.7341),(23 1946.973),(24 1944.4414),(25 1954.1835),(26 1976.7461),(27 2030.7644),(28 2040.2954),(29 2069.2214),(30 2076.3044),(31 2094.1228),(32 2099.5823),(33 2123.9646),(34 2160.4294),(35 2142.6458),(36 2184.7449),(37 2168.1948),(38 2211.957),(39 2226.7952),(40 2244.0554),(41 2226.7913),(42 2211.4333),(43 2236.0781),(44 2230.5298),(45 2255.836),(46 2244.3508),(47 2242.3943),(48 2266.816),(49 2295.263),(50 2302.9302),(51 2319.3782),(52 2335.203),(53 2386.4863),(54 2385.3093),(55 2413.3198),(56 2438.6687),(57 2453.6687),(58 2479.9353),(59 2441.3665),(60 2436.5933),(61 2404.2058),(62 2418.5735),(63 2439.016),(64 2452.8486),(65 2485.078),(66 2473.29),(67 2498.5837),(68 2503.23),(69 2471.89),(70 2483.4048),(71 2461.1104),(72 2477.6936),(73 2492.7085),(74 2491.3386),(75 2514.744),(76 2516.9724),(77 2466.6199),(78 2437.588),(79 2441.8286),
(1 904.9287),(2 1171.8682),(3 1337.9943),(4 1411.4027),(5 1484.1592),(6 1543.1177),(7 1568.0082),(8 1590.3464),(9 1633.7317),(10 1675.248),(11 1699.8309),(12 1732.4996),(13 1764.3856),(14 1784.6528),(15 1795.2555),(16 1784.8341),(17 1814.4434),(18 1817.0302),(19 1813.0757),(20 1836.645),(21 1841.4933),(22 1860.3771),(23 1923.4153),(24 1906.4121),(25 1912.6824),(26 1950.052),(27 1976.2305),(28 1997.9321),(29 2017.0359),(30 2025.9093),(31 2036.8091),(32 2041.2195),(33 2062.2395),(34 2071.1985),(35 2065.827),(36 2086.0374),(37 2088.345),(38 2130.6104),(39 2147.5837),(40 2134.4497),(41 2134.1052),(42 2125.7075),(43 2148.4153),(44 2164.3557),(45 2183.2297),(46 2170.5168),(47 2198.119),(48 2206.8076),(49 2211.9119),(50 2216.408),(51 2220.329),(52 2240.4478),(53 2297.0579),(54 2300.1252),(55 2318.219),(56 2359.7502),(57 2376.3345),(58 2404.339),(59 2380.0583),(60 2350.7332),(61 2346.2537),(62 2358.7607),(63 2367.2034),(64 2395.006),(65 2427.0159),(66 2403.4763),(67 2410.9338),(68 2449.0217),(69 2424.051),(70 2417.2485),(71 2414.9443),(72 2429.0737),(73 2443.1182),(74 2446.2302),(75 2457.133),(76 2469.4663),(77 2466.992),(78 2452.7205),(79 2442.4978),
(1 862.3098),(2 1101.6031),(3 1247.2777),(4 1347.2579),(5 1403.4983),(6 1454.9984),(7 1484.6007),(8 1534.8448),(9 1575.7356),(10 1599.5261),(11 1621.3269),(12 1663.8545),(13 1667.3594),(14 1697.9773),(15 1722.0359),(16 1728.7872),(17 1738.558),(18 1723.5846),(19 1727.455),(20 1756.6848),(21 1800.1826),(22 1807.3622),(23 1841.4902),(24 1856.1798),(25 1841.019),(26 1866.6233),(27 1886.632),(28 1909.7247),(29 1948.9834),(30 1969.2473),(31 1960.4934),(32 2003.385),(33 2015.757),(34 2016.1344),(35 2035.1896),(36 2075.553),(37 2075.8604),(38 2079.5195),(39 2094.447),(40 2072.2756),(41 2077.755),(42 2069.9514),(43 2110.249),(44 2114.2017),(45 2141.3438),(46 2121.84),(47 2140.9917),(48 2149.901),(49 2170.2837),(50 2186.944),(51 2229.8926),(52 2245.465),(53 2258.0864),(54 2282.4963),(55 2291.1611),(56 2304.113),(57 2316.03),(58 2309.5764),(59 2335.2847),(60 2350.592),(61 2329.7954),(62 2341.0703),(63 2340.924),(64 2349.5242),(65 2356.0728),(66 2309.5718),(67 2303.957),(68 2320.778),(69 2300.2986),(70 2327.1965),(71 2315.9756),(72 2337.4187),(73 2366.7642),(74 2360.0964),(75 2363.7024),(76 2379.9084),(77 2338.1167),(78 2335.298),(79 2361.9143),
(1 865.0066),(2 1101.859),(3 1259.9211),(4 1360.659),(5 1414.87),(6 1485.283),(7 1510.1091),(8 1546.7217),(9 1577.2979),(10 1602.5023),(11 1604.5416),(12 1624.1725),(13 1648.0453),(14 1689.1522),(15 1695.45),(16 1682.7909),(17 1709.6176),(18 1703.8002),(19 1715.0875),(20 1707.9384),(21 1741.7627),(22 1759.1364),(23 1798.4192),(24 1818.5525),(25 1818.0953),(26 1852.1775),(27 1877.0785),(28 1896.7649),(29 1923.9219),(30 1932.3579),(31 1980.3352),(32 2030.3695),(33 2075.5457),(34 2081),(35 2111.4421),(36 2123.0496),(37 2118.63),(38 2146.9238),(39 2153.3748),(40 2147.9287),(41 2133.7686),(42 2146.9712),(43 2158.3015),(44 2153.2454),(45 2177.5881),(46 2177.492),(47 2177.6506),(48 2197.6309),(49 2236.1816),(50 2200.4775),(51 2202.8225),(52 2209.0212),(53 2180.1304),(54 2197.9546),(55 2226.959),(56 2227.0867),(57 2251.812),(58 2260.6816),(59 2268.3086),(60 2286.9006),(61 2287.9534),(62 2341.6675),(63 2343.0503),(64 2348.737),(65 2358.614),(66 2348.7622),(67 2369.9631),(68 2395.8682),(69 2418.3826),(70 2404.496),(71 2396.7468),(72 2431.9114),(73 2456.819),(74 2449.527),(75 2451.4185),(76 2448.9363),(77 2434.5552),(78 2433.6907),(79 2431.3174),
(1 823.6741),(2 1055.6935),(3 1197.0231),(4 1323.8843),(5 1396.5),(6 1470.8691),(7 1500.4718),(8 1534.1636),(9 1564.8099),(10 1605.5886),(11 1604.2887),(12 1614.2616),(13 1642.4974),(14 1658.8167),(15 1678.9462),(16 1668.802),(17 1700.5155),(18 1701.2627),(19 1714.5529),(20 1722.8491),(21 1757.4304),(22 1761.0125),(23 1782.073),(24 1804.2579),(25 1824.7189),(26 1845.0962),(27 1868.6674),(28 1870.5319),(29 1905.0574),(30 1907.6798),(31 1926.0668),(32 1945.4749),(33 1981.4283),(34 2012.3187),(35 1998.8942),(36 2007.044),(37 2010.2101),(38 2057.3801),(39 2066.941),(40 2049.632),(41 2053.3923),(42 2068.1077),(43 2090.3752),(44 2075.265),(45 2067.3992),(46 2079.1274),(47 2079.7034),(48 2082.445),(49 2105.314),(50 2121.2217),(51 2134.5388),(52 2136.828),(53 2129.5059),(54 2133.043),(55 2167.5437),(56 2159.925),(57 2199.0266),(58 2200.7063),(59 2192.595),(60 2195.8403),(61 2224.1482),(62 2244.454),(63 2261.392),(64 2258.5427),(65 2225.4998),(66 2265.3203),(67 2285.2556),(68 2295.252),(69 2301.1829),(70 2317.4436),(71 2306.9167),(72 2285.2625),(73 2309.182),(74 2311.6597),(75 2302.838),(76 2300.266),(77 2321.3333),(78 2344.3882),(79 2356.8367),
