1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98947.54),(2 353702.16),(3 761125),(4 1294145.4),(5 1951606.6),(6 2687520.3),(7 3519748),(8 4427696),(9 5397075),(10 6464168),(11 7510756),(12 8637865),(13 9905273),(14 11233295),(15 12652281),(16 14152413),(17 15733611),(18 17430600),(19 19063950),(20 20779054),(21 22574906),(22 24438390),(23 26333034),(24 28311248),(25 30345782),(26 32536650),(27 34709264),(28 36953876),(29 39319348),(30 41689964),(31 44240036),(32 47153324),(33 50054816),(34 53023216),(35 56083332),(36 59107372),(37 62262080),(38 65459588),(39 68665310),(40 71625464),(41 74373180),(42 76826010),(43 79538616),(44 82061624),(45 84338810),(46 86704310),(47 89157570),(48 91671990),(49 94344280),(50 96880904),(51 99375040),(52 101674280),(53 103766570),(54 105679576),(55 107461790),(56 109256860),(57 111085110),(58 113057496),(59 114814984),(60 116788510),(61 119084904),(62 121660220),(63 124615240),(64 127547670),(65 130505304),(66 133553704),(67 136984560),(68 140688980),(69 144387950),(70 148359620),(71 152605840),(72 156904130),(73 161497550),(74 166191940),(75 171042930),(76 175768740),(77 180705070),(78 185747070),(79 190829390),
(1 100814.74),(2 340228.25),(3 629344),(4 908363.75),(5 1135732.9),(6 1326213.1),(7 1474953.8),(8 1578116.8),(9 1648412.4),(10 1684792.4),(11 1710307.5),(12 1736169),(13 1769977.8),(14 1825566.9),(15 1896569.4),(16 1967987.5),(17 2021658.5),(18 2041357.8),(19 2019701.4),(20 1980791.9),(21 1953148.5),(22 1932693.5),(23 1926800.4),(24 1940680.1),(25 1959879.9),(26 1990110.4),(27 2030180.8),(28 2071450.4),(29 2114450),(30 2148348.5),(31 2164161),(32 2160656),(33 2130099.5),(34 2081648.5),(35 2038984.5),(36 1992383.9),(37 1948398.4),(38 1914568.4),(39 1891267.3),(40 1884090.4),(41 1898269.1),(42 1928351.4),(43 1960257),(44 1983303.4),(45 1990269.1),(46 1982826.4),(47 1962377.9),(48 1946390.4),(49 1954426.4),(50 1987624.5),(51 2022500.1),(52 2063048.4),(53 2096984.1),(54 2115507.5),(55 2113701.3),(56 2089112.6),(57 2042164.1),(58 1987838.4),(59 1936085),(60 1901089.9),(61 1892088),(62 1902139),(63 1915624.8),(64 1931997),(65 1942828.3),(66 1947276.9),(67 1939160.6),(68 1919965.5),(69 1890791.5),(70 1872085.8),(71 1867629.1),(72 1877851.9),(73 1896159),(74 1913876.3),(75 1928936.6),(76 1941260.5),(77 1943846.9),(78 1933395.1),(79 1928881.9),
(1 102350.914),(2 339999.3),(3 625410.3),(4 891815.5),(5 1107042.1),(6 1264901.9),(7 1370571.6),(8 1447383),(9 1511599.6),(10 1559994.4),(11 1602209.1),(12 1627593.1),(13 1654903.1),(14 1700360),(15 1751394.5),(16 1810912),(17 1862428.4),(18 1887346.4),(19 1900154.6),(20 1904684),(21 1926169),(22 1956724.6),(23 1982787.1),(24 2009131.1),(25 2037304.5),(26 2060302.6),(27 2093048.6),(28 2135466.3),(29 2184401.8),(30 2237920.3),(31 2278669.8),(32 2296471.8),(33 2282853.8),(34 2232026),(35 2173964.8),(36 2125605.3),(37 2107860.8),(38 2113649.3),(39 2135653.3),(40 2164996.8),(41 2198849.8),(42 2215475),(43 2206288.5),(44 2170862.5),(45 2130361.3),(46 2088977.4),(47 2045158.6),(48 2011428.6),(49 1990478.4),(50 1978967.4),(51 1986865.4),(52 2007135.9),(53 2029842.4),(54 2039226.9),(55 2035848.6),(56 2016199.4),(57 1982500),(58 1942694.4),(59 1912799.4),(60 1897510.4),(61 1892334.1),(62 1896228.4),(63 1898237),(64 1904588),(65 1909597.4),(66 1912654),(67 1899559),(68 1876228.4),(69 1839188.1),(70 1798161.9),(71 1770634.1),(72 1751354.6),(73 1734527.1),(74 1723131.1),(75 1715012.4),(76 1701410.4),(77 1695952.6),(78 1706611.4),(79 1733664.9),
(1 96336.125),(2 319048),(3 586290.25),(4 830227.25),(5 1024776.7),(6 1175155),(7 1299278.8),(8 1404004.5),(9 1481707.9),(10 1521454),(11 1534054.3),(12 1533323),(13 1546973.8),(14 1580722.9),(15 1621706.9),(16 1660978.6),(17 1685751.5),(18 1701239.5),(19 1720061.1),(20 1741563),(21 1778287.1),(22 1815060.4),(23 1851539.1),(24 1888944.9),(25 1914898.1),(26 1919369.4),(27 1910125.3),(28 1896901.1),(29 1887948.5),(30 1883819.1),(31 1877969.6),(32 1858593.4),(33 1801281.3),(34 1728240.9),(35 1672057.4),(36 1635728.1),(37 1617192.5),(38 1616611),(39 1631581.9),(40 1644304.1),(41 1658506.8),(42 1678274.8),(43 1699296.3),(44 1710770.4),(45 1710386.1),(46 1712189),(47 1713789.3),(48 1723483.5),(49 1738759.5),(50 1753625.4),(51 1763610.6),(52 1774647.9),(53 1790064),(54 1802587.1),(55 1803827.5),(56 1804083.1),(57 1810172.4),(58 1830101.1),(59 1853983),(60 1871227.8),(61 1897400.3),(62 1934977.4),(63 1967028.6),(64 1981451.9),(65 1978751.4),(66 1955514.9),(67 1918505.8),(68 1882032.5),(69 1853587.6),(70 1843620.6),(71 1839269.8),(72 1826658.9),(73 1813174.4),(74 1802386.1),(75 1795197.6),(76 1791061),(77 1799146.3),(78 1820773.1),(79 1844263.1),
(1 106280.99),(2 359891.13),(3 670208.4),(4 957033.56),(5 1183894),(6 1363651.5),(7 1505413.1),(8 1610418.9),(9 1684603.5),(10 1716853.6),(11 1716961.3),(12 1695834.9),(13 1673219.9),(14 1657405.8),(15 1651491.6),(16 1652203.1),(17 1643055),(18 1632385.1),(19 1617392.4),(20 1608968.6),(21 1612466.5),(22 1633274.9),(23 1668792.1),(24 1694139.3),(25 1711301.8),(26 1709845.1),(27 1708744.5),(28 1702660.8),(29 1696338.5),(30 1685663.6),(31 1658749.5),(32 1632257.6),(33 1609864.8),(34 1600472.8),(35 1595594.9),(36 1597596.3),(37 1609964.8),(38 1631884.1),(39 1660697.6),(40 1703531.8),(41 1742160.8),(42 1769694.3),(43 1778223.5),(44 1765312.1),(45 1761745),(46 1768948.3),(47 1762543.6),(48 1745225.8),(49 1714013.5),(50 1686568.4),(51 1670697.6),(52 1668613.8),(53 1678598),(54 1686897.1),(55 1687415.9),(56 1682114.9),(57 1662946.5),(58 1636546.9),(59 1615425.8),(60 1602079.4),(61 1603173.1),(62 1619052.3),(63 1648410.5),(64 1692551.6),(65 1747590.9),(66 1797409.3),(67 1831869.4),(68 1857457.3),(69 1890860.3),(70 1926647.9),(71 1935639.3),(72 1922306.6),(73 1884146.6),(74 1824515.5),(75 1758347.8),(76 1704099.1),(77 1679533),(78 1682708.9),(79 1702140.5),
(1 100446.33),(2 334399.75),(3 606380.75),(4 852667.56),(5 1044953.2),(6 1198245),(7 1322261.3),(8 1423589.4),(9 1505535.8),(10 1564103),(11 1611007.8),(12 1637365.5),(13 1655299),(14 1661326.9),(15 1661930.1),(16 1660707.9),(17 1651502),(18 1632498),(19 1604981.4),(20 1587334.5),(21 1597206.5),(22 1614018.9),(23 1627982.3),(24 1619443),(25 1580887.8),(26 1543847.6),(27 1519994.1),(28 1513978.1),(29 1509530.4),(30 1493374.3),(31 1457850.4),(32 1429868.8),(33 1422828.3),(34 1448311.1),(35 1483958.3),(36 1498693.9),(37 1487710),(38 1468165.3),(39 1457562.5),(40 1452658.6),(41 1448027.9),(42 1435793.8),(43 1429683.8),(44 1429794.9),(45 1444840.8),(46 1467014.1),(47 1490281.9),(48 1511623.3),(49 1528602.8),(50 1541069.4),(51 1548866.9),(52 1549984),(53 1551081.3),(54 1546787.5),(55 1534341.3),(56 1516159.4),(57 1498422),(58 1488190.3),(59 1490675.8),(60 1495247.4),(61 1498222.3),(62 1509618.6),(63 1528814),(64 1554962.5),(65 1579854.3),(66 1595920.4),(67 1617790.9),(68 1657125.5),(69 1703254.1),(70 1730803.5),(71 1738693.6),(72 1725913.9),(73 1701320.6),(74 1667244.8),(75 1629976.8),(76 1597813.6),(77 1576297.6),(78 1574030.5),(79 1582558),
(1 86611.08),(2 286183.97),(3 515281.94),(4 717949.8),(5 879470.94),(6 1017687.9),(7 1142372.3),(8 1245220.6),(9 1326308.5),(10 1376584.5),(11 1407767.6),(12 1417717.4),(13 1426900.5),(14 1441641.3),(15 1453623.6),(16 1468078.4),(17 1479071.8),(18 1485021.4),(19 1491276.4),(20 1498309.9),(21 1513500.8),(22 1522246.9),(23 1507401.6),(24 1466139.3),(25 1417222.6),(26 1376182.6),(27 1353411.6),(28 1338240.9),(29 1316696),(30 1286042.9),(31 1253755.4),(32 1237211.4),(33 1247325.4),(34 1269496.4),(35 1295141.9),(36 1303516.5),(37 1294383.6),(38 1282427.4),(39 1269325.6),(40 1258511.8),(41 1250187.6),(42 1242416.3),(43 1237986.4),(44 1229503.6),(45 1229138),(46 1232962.4),(47 1235461.4),(48 1246497.8),(49 1272721.4),(50 1305258.6),(51 1328735.3),(52 1337696.9),(53 1336456.3),(54 1321864.5),(55 1304844.8),(56 1288007.8),(57 1276878.5),(58 1268267.5),(59 1263200.6),(60 1262773.4),(61 1271002),(62 1289787.4),(63 1298501.9),(64 1301829.3),(65 1307464.9),(66 1317604.3),(67 1321126.1),(68 1326528.5),(69 1346671.8),(70 1368337.9),(71 1377900.3),(72 1380841.8),(73 1377462.6),(74 1380682.3),(75 1390197.4),(76 1404187.8),(77 1424881.4),(78 1453160.8),(79 1480008.4),
(1 78108.766),(2 252573.06),(3 440888.88),(4 608918.5),(5 750985.9),(6 881241.9),(7 1003653.3),(8 1104216.6),(9 1179795.5),(10 1229455),(11 1261734.3),(12 1276905),(13 1282795),(14 1282046.3),(15 1284411.5),(16 1289929),(17 1299885.9),(18 1304283.5),(19 1303247.3),(20 1294849),(21 1288078.3),(22 1276214.8),(23 1251855.1),(24 1225278.8),(25 1203109.3),(26 1192097),(27 1186975.3),(28 1178243.4),(29 1171719),(30 1164769.6),(31 1158298.4),(32 1167791),(33 1185284.8),(34 1210764.5),(35 1238676.6),(36 1248213.9),(37 1242807.4),(38 1234944.4),(39 1221839.9),(40 1198327.9),(41 1177807.9),(42 1163793.6),(43 1156944.6),(44 1155855),(45 1148767.8),(46 1152452.3),(47 1167485.6),(48 1189044),(49 1217299.8),(50 1245422.4),(51 1270418.4),(52 1292983.3),(53 1317202.4),(54 1330882.8),(55 1329871.5),(56 1323409.8),(57 1309010.9),(58 1288466.8),(59 1272218.3),(60 1264970.6),(61 1261141.4),(62 1264298.3),(63 1265452.3),(64 1274089),(65 1286315.1),(66 1286690.1),(67 1275838.6),(68 1274078.5),(69 1282086.5),(70 1289424.9),(71 1283143.1),(72 1272733.6),(73 1268809),(74 1269899.1),(75 1266022.5),(76 1265648.9),(77 1274084.9),(78 1288555.9),(79 1303200.3),
(1 83525.06),(2 265556.38),(3 476736.97),(4 681039.94),(5 846396.5),(6 981201.75),(7 1096257.3),(8 1184336),(9 1242278.9),(10 1276431.3),(11 1286242.6),(12 1276786),(13 1270323.9),(14 1277989.1),(15 1285092.4),(16 1296065.5),(17 1307699.4),(18 1305964.9),(19 1298038),(20 1287653.3),(21 1274141.1),(22 1253112),(23 1237605.5),(24 1226301.6),(25 1222978.1),(26 1226490.9),(27 1231686.3),(28 1236987.5),(29 1243881.8),(30 1248756.5),(31 1253896.9),(32 1257575.4),(33 1255166.8),(34 1249966.9),(35 1239380.5),(36 1221919.3),(37 1200189.6),(38 1179202.6),(39 1164974),(40 1158033),(41 1158819.4),(42 1159368),(43 1152099.1),(44 1141281.6),(45 1129839.9),(46 1125918.4),(47 1130358.8),(48 1144710.8),(49 1170928.8),(50 1205030),(51 1235770),(52 1253526),(53 1258090.8),(54 1257720.9),(55 1250971.8),(56 1239260.4),(57 1229570.1),(58 1223818.3),(59 1221600.9),(60 1218208.8),(61 1220216.1),(62 1231468.4),(63 1243563.9),(64 1244245),(65 1228728.8),(66 1207726.8),(67 1186852.5),(68 1175608.5),(69 1180746),(70 1191973.9),(71 1200427.3),(72 1210839.6),(73 1231634.5),(74 1266101.5),(75 1294213),(76 1305423.6),(77 1299022.4),(78 1284072.1),(79 1257496.8),
(1 92351.11),(2 293051.13),(3 526476.75),(4 742559.56),(5 918469.25),(6 1069075),(7 1193997.4),(8 1266829.1),(9 1297438.4),(10 1300708.5),(11 1290847.1),(12 1288162.6),(13 1301943.9),(14 1319207.6),(15 1342012.4),(16 1356540.5),(17 1355094.8),(18 1331622.4),(19 1296355.3),(20 1258923.3),(21 1224816),(22 1200853.8),(23 1187418.5),(24 1171441.6),(25 1165947),(26 1163302.5),(27 1159429),(28 1152816.4),(29 1142242.5),(30 1136898.6),(31 1147973.5),(32 1169234.8),(33 1184247.9),(34 1194701.8),(35 1211634.8),(36 1225668.8),(37 1234017.3),(38 1232522.5),(39 1222966.4),(40 1212326.3),(41 1205160.8),(42 1200130.3),(43 1197155.9),(44 1200540.3),(45 1206255.6),(46 1217623.1),(47 1227710.9),(48 1233683),(49 1246243.3),(50 1261637.3),(51 1272035),(52 1272068.9),(53 1263871),(54 1257602.5),(55 1263328.5),(56 1276381.1),(57 1289037),(58 1301564.8),(59 1307821),(60 1304919.9),(61 1297254.6),(62 1289030.6),(63 1280480),(64 1270437),(65 1258536.9),(66 1252016.9),(67 1254983.5),(68 1264817.4),(69 1272886.9),(70 1270930.8),(71 1274289.1),(72 1281061.3),(73 1293921.9),(74 1303756.1),(75 1299856.8),(76 1283935.6),(77 1266335.5),(78 1248693.8),(79 1228994.6),
(1 81491.79),(2 251619.25),(3 435170.84),(4 602350.06),(5 738401.94),(6 858923.9),(7 951773.5),(8 1003479.5),(9 1026077.1),(10 1029107.8),(11 1025062.7),(12 1023793.94),(13 1032231.9),(14 1047222.56),(15 1060823),(16 1069916.9),(17 1071148.9),(18 1069240.3),(19 1064647.9),(20 1063667.4),(21 1061811.1),(22 1053647.3),(23 1043167.3),(24 1037213.25),(25 1039747.56),(26 1052232.4),(27 1060403.4),(28 1054318.8),(29 1047981),(30 1044373.5),(31 1054501.9),(32 1077062.3),(33 1095944.9),(34 1110911.8),(35 1115725.4),(36 1116735.6),(37 1124688),(38 1126905.4),(39 1117857.1),(40 1109302),(41 1099676.4),(42 1078957.8),(43 1043473.56),(44 1016102.8),(45 995424.9),(46 982541.5),(47 977770.94),(48 980363.94),(49 991098.5),(50 1012533.75),(51 1039127.9),(52 1060657.9),(53 1080513),(54 1091584.8),(55 1094607.3),(56 1088837.3),(57 1078458.3),(58 1067980.1),(59 1066757.8),(60 1073569),(61 1088858.8),(62 1108612.3),(63 1126613.5),(64 1139497.8),(65 1145054.1),(66 1142291),(67 1140893.9),(68 1144195.1),(69 1141936.9),(70 1130643.1),(71 1114007.5),(72 1098512.4),(73 1082303.6),(74 1067313.9),(75 1050512.9),(76 1031581),(77 1021070.56),(78 1018553.7),(79 1019736.1),
(1 76392.484),(2 232012.38),(3 395448.7),(4 537697.25),(5 652870.75),(6 749509.2),(7 822111.4),(8 862813.3),(9 881831.1),(10 883050.94),(11 880207.56),(12 875662.25),(13 872119.56),(14 871052.5),(15 873359.5),(16 889261.7),(17 909668.2),(18 920499.75),(19 926880.4),(20 931973.6),(21 939287.6),(22 943797.3),(23 939352.25),(24 934364.06),(25 928743.5),(26 924932.75),(27 924102.2),(28 928549.7),(29 928669.25),(30 923312.1),(31 923311.25),(32 926151.25),(33 922982),(34 915574),(35 907997.94),(36 906587.56),(37 906312.5),(38 902002.06),(39 901625.6),(40 903063.6),(41 900486.1),(42 895636.4),(43 886144.1),(44 874500.6),(45 871324.94),(46 884300),(47 903088.6),(48 922331.1),(49 939323.44),(50 953103),(51 967359.94),(52 974334.2),(53 980674.1),(54 977658.56),(55 966372.94),(56 951267.4),(57 924919.44),(58 903249.4),(59 893424.8),(60 895458.3),(61 907009.9),(62 923945.4),(63 936971.56),(64 944414.44),(65 950986.06),(66 957441.5),(67 964104.06),(68 969244.8),(69 968030.5),(70 959724.3),(71 956919.5),(72 954902.25),(73 945626.25),(74 931548),(75 906931.1),(76 882961.1),(77 866161.5),(78 853804.3),(79 849638),
(1 73781.8),(2 223668.38),(3 379332.4),(4 515075.4),(5 623671.8),(6 708405.8),(7 762968.2),(8 790682.56),(9 804333.25),(10 812735.5),(11 822646.2),(12 836157.7),(13 853351.3),(14 872139.1),(15 891344.25),(16 906817.5),(17 911802.4),(18 906132.4),(19 895372.06),(20 882020.44),(21 869708.75),(22 867080.2),(23 867778),(24 870528.25),(25 878452.7),(26 886434.56),(27 892592.6),(28 893299.4),(29 893872),(30 897765.4),(31 898410.8),(32 891853.06),(33 869672.6),(34 842862.94),(35 822386.94),(36 808783.7),(37 799688.3),(38 795786.6),(39 796893.94),(40 803987.56),(41 824959.8),(42 849333.4),(43 867073.94),(44 877535.56),(45 881425.56),(46 887373.5),(47 893779.94),(48 894315.6),(49 895559.75),(50 898653.3),(51 897193.2),(52 904872.56),(53 923364.3),(54 934552.2),(55 935640.3),(56 923547.3),(57 903331.44),(58 885452.3),(59 868482.9),(60 860034.06),(61 864994.75),(62 880128.9),(63 890012.4),(64 892554.06),(65 889498.06),(66 885830.2),(67 885267.2),(68 893582.06),(69 901141.5),(70 905138.3),(71 907087.75),(72 901395.6),(73 891771.1),(74 887702.8),(75 882708.9),(76 884997.1),(77 893654.06),(78 899546.2),(79 901459.6),
(1 68969.805),(2 207390.92),(3 353368.44),(4 482004.63),(5 586405.2),(6 669728.06),(7 733393.6),(8 779234.6),(9 810670.06),(10 834105.2),(11 858178.4),(12 878733.56),(13 890682.56),(14 899013.56),(15 902685.2),(16 903241.25),(17 901350.75),(18 890364.44),(19 878264.4),(20 871808.06),(21 866638.56),(22 863956.9),(23 862700.2),(24 864550.3),(25 869957.3),(26 872924.9),(27 869424.8),(28 862179.5),(29 858842.44),(30 859035.75),(31 859779.2),(32 859461.5),(33 850029.1),(34 835055.9),(35 822305.7),(36 801282.2),(37 780682.1),(38 769462.4),(39 766277.5),(40 774070.4),(41 792160.25),(42 819017.6),(43 846194.9),(44 870883.4),(45 885135.44),(46 890229.2),(47 883429.44),(48 866147.1),(49 847153.75),(50 832117.7),(51 820370.44),(52 816239.75),(53 817305.2),(54 822287.4),(55 822729),(56 820699.1),(57 822678.4),(58 823730.9),(59 818864.4),(60 813956.06),(61 809491.5),(62 804994.06),(63 797951.75),(64 789879.56),(65 785601.5),(66 794553.3),(67 814417),(68 835424.7),(69 841410.7),(70 825508.25),(71 800775.94),(72 778100.9),(73 757577.9),(74 748067.8),(75 751101.5),(76 762485.2),(77 778505.94),(78 799519.06),(79 818540.4),
(1 64690.88),(2 196917.77),(3 339671.1),(4 466724.06),(5 572224.8),(6 656538.25),(7 710799.75),(8 745238.3),(9 766529.56),(10 786012.25),(11 804439.6),(12 815097.3),(13 819440.6),(14 828788.8),(15 841060.94),(16 854316.7),(17 855540.25),(18 844838.75),(19 830114.2),(20 822787),(21 822817.2),(22 824479.9),(23 830126.8),(24 832549.3),(25 836691),(26 839700.3),(27 838592.4),(28 844682.1),(29 855679.9),(30 860276.9),(31 857805.94),(32 853537.5),(33 840374.25),(34 832102.94),(35 824103.3),(36 807829.6),(37 790370.94),(38 780780.56),(39 776553.25),(40 782203.9),(41 793693.5),(42 813093.5),(43 836315.94),(44 862788.75),(45 892182.44),(46 917889.44),(47 926204.7),(48 913120.4),(49 886067.56),(50 863081.1),(51 844305.94),(52 833730.1),(53 833012.7),(54 838207.6),(55 849007.4),(56 855135.06),(57 856491.06),(58 854830.06),(59 850918.2),(60 843567.75),(61 833547.8),(62 819820.8),(63 808173),(64 802238.06),(65 804568.8),(66 815569),(67 832455.5),(68 842426.06),(69 836073.3),(70 825313.4),(71 816793.8),(72 804027),(73 786084.56),(74 776763.6),(75 763503.2),(76 751422.6),(77 751162.2),(78 763266),(79 780228.25),
(1 65400.926),(2 198773.44),(3 340353.9),(4 461013.53),(5 556992.2),(6 632887.56),(7 683126),(8 713854.25),(9 724769.7),(10 728140.7),(11 732157.5),(12 742500.25),(13 757498.94),(14 778927),(15 802159.75),(16 811243.4),(17 808231),(18 797890.3),(19 785062.7),(20 776731),(21 773505.4),(22 773951.94),(23 775155.25),(24 777869.5),(25 781412.1),(26 782071.6),(27 788517.06),(28 796418.5),(29 800916.94),(30 803257.44),(31 802243.8),(32 799502.25),(33 788361.2),(34 780921.75),(35 770766),(36 765797.3),(37 766604.06),(38 764472.25),(39 760363),(40 753983.44),(41 748056.44),(42 749015.8),(43 752974.4),(44 760498.6),(45 769393.75),(46 774668.25),(47 775187.5),(48 772186.44),(49 767112.2),(50 767230.9),(51 761550.25),(52 752293.06),(53 750312.7),(54 754473.2),(55 760602.7),(56 764520.9),(57 761691.5),(58 758936.44),(59 759354.75),(60 757302.25),(61 755787.94),(62 757476.44),(63 758272.5),(64 755948.25),(65 757243.06),(66 762860.5),(67 772400.25),(68 780708.25),(69 787991.75),(70 787077.94),(71 782135.3),(72 777400.25),(73 770997.5),(74 761548.25),(75 752109.56),(76 747880.1),(77 751697.75),(78 752479.9),(79 748338.44),
(1 65726.625),(2 197510.4),(3 333728.22),(4 449847.16),(5 544471.1),(6 618312.7),(7 672011.56),(8 702673.75),(9 721670.75),(10 738337.25),(11 760541),(12 777741.7),(13 781059.1),(14 777984.75),(15 773627.44),(16 763237.2),(17 749197.56),(18 735763.56),(19 732638.44),(20 736014.9),(21 740310.75),(22 742910),(23 747638.3),(24 753040.94),(25 758893.1),(26 765420.9),(27 774951.4),(28 779005.25),(29 783697.4),(30 785132.56),(31 781926.3),(32 776322.4),(33 766144.56),(34 762392.44),(35 758723.75),(36 749680.4),(37 741844.9),(38 735227.9),(39 734125.75),(40 736079.94),(41 736728.06),(42 739707.44),(43 740556),(44 737071.1),(45 735592),(46 735868.25),(47 735821.3),(48 732903.8),(49 728832.44),(50 723885.56),(51 718013.44),(52 714188.25),(53 714575.25),(54 717981.1),(55 726324),(56 731249),(57 737467),(58 747002.25),(59 752390),(60 751486.7),(61 745143.8),(62 741902.2),(63 738385.4),(64 736267.25),(65 737190.75),(66 742334.7),(67 746608),(68 754433.44),(69 766329.7),(70 774476.25),(71 782964.7),(72 784033.9),(73 769229.8),(74 751455.2),(75 738832.75),(76 736404),(77 738566.1),(78 741996.25),(79 745159),
(1 65650.48),(2 195347.23),(3 321696.63),(4 424639.75),(5 510372.34),(6 581134.25),(7 632349.2),(8 663139.44),(9 682079.3),(10 697889.6),(11 713583.3),(12 718926),(13 721852.9),(14 726573.2),(15 726170.8),(16 720941.2),(17 708413.2),(18 697889.6),(19 699050.8),(20 701508.2),(21 701908.9),(22 701106.56),(23 702592.2),(24 697862.4),(25 693460),(26 692584.94),(27 689124.4),(28 684030.25),(29 686941.7),(30 698647.5),(31 709034.8),(32 719708.3),(33 726811.5),(34 734930.1),(35 734258.06),(36 728763.1),(37 723479.2),(38 721904.9),(39 724457.2),(40 729184.44),(41 732247.7),(42 731090),(43 721442.56),(44 710599.4),(45 705455.6),(46 708904.25),(47 714828.4),(48 723378.3),(49 725529.06),(50 731399.44),(51 737621.1),(52 740711.7),(53 743883.06),(54 743931.56),(55 743100.1),(56 740754.2),(57 739578.6),(58 741412.94),(59 747422.94),(60 751538.2),(61 753307.7),(62 751191.06),(63 739706.75),(64 721786.8),(65 709208.9),(66 708075.3),(67 720046.6),(68 730903.8),(69 737795),(70 739687.1),(71 741546.5),(72 742216),(73 739317.5),(74 738997.7),(75 741200.8),(76 749441.2),(77 764783.06),(78 779938.7),(79 783994.3),
