1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 343.9685),(2 364.48672),(3 361.58038),(4 363.5936),(5 364.3799),(6 368.19397),(7 365.408),(8 364.29703),(9 358.60928),(10 353.48016),(11 364.90268),(12 361.881),(13 363.2019),(14 370.68234),(15 359.19006),(16 363.3672),(17 369.46362),(18 366.63498),(19 357.07864),(20 362.69757),(21 360.92853),(22 365.50452),(23 355.49396),(24 363.49585),(25 375.5414),(26 371.06244),(27 369.9545),(28 372.5292),(29 370.84457),(30 365.96854),(31 359.13983),(32 364.34702),(33 373.58298),(34 373.1846),(35 367.81723),(36 367.2637),(37 369.38983),(38 373.4335),(39 366.0672),(40 371.27676),(41 368.0011),(42 366.3129),(43 368.75546),(44 375.07413),(45 374.3991),(46 373.74994),(47 373.23853),(48 377.61395),(49 383.53024),(50 377.98032),(51 368.04816),(52 374.10156),(53 378.73615),(54 370.9585),(55 372.03894),(56 375.49124),(57 373.5506),(58 371.04013),(59 374.14496),(60 374.33063),(61 374.5926),(62 374.0481),(63 365.52548),(64 363.2399),(65 363.33838),(66 363.35898),(67 364.25293),(68 368.7172),(69 368.98996),(70 376.02588),(71 372.74652),(72 375.53516),(73 389.61374),(74 382.30948),(75 376.3855),(76 374.31863),(77 384.33994),(78 373.30933),(79 374.00455),
(1 348.1407),(2 372.92563),(3 371.86572),(4 369.03864),(5 370.09564),(6 369.94806),(7 370.24124),(8 373.06464),(9 366.51666),(10 370.6234),(11 372.47784),(12 370.48038),(13 367.5642),(14 368.06482),(15 368.25732),(16 360.99893),(17 368.4173),(18 369.14966),(19 367.7574),(20 370.2271),(21 367.9945),(22 370.6125),(23 364.46124),(24 367.06805),(25 374.76797),(26 373.32626),(27 370.08667),(28 363.144),(29 367.9204),(30 367.9111),(31 371.07327),(32 365.1096),(33 368.22742),(34 371.87738),(35 366.42355),(36 365.26434),(37 372.27478),(38 372.18338),(39 368.538),(40 368.7108),(41 372.53928),(42 372.67926),(43 370.71054),(44 373.62762),(45 377.0024),(46 373.7548),(47 376.47787),(48 375.50693),(49 383.19858),(50 378.02847),(51 374.4397),(52 372.77304),(53 368.1418),(54 368.1589),(55 367.2961),(56 372.3787),(57 373.67795),(58 374.728),(59 373.15546),(60 379.72742),(61 376.53284),(62 376.18814),(63 375.20004),(64 374.33902),(65 375.79828),(66 375.35245),(67 361.90552),(68 370.21234),(69 371.22415),(70 385.2607),(71 377.07825),(72 376.76923),(73 381.8654),(74 382.76953),(75 379.86087),(76 377.22488),(77 378.6417),(78 382.70746),(79 376.3769),
(1 341.19153),(2 360.5556),(3 358.56174),(4 361.18362),(5 364.50592),(6 357.4059),(7 356.0707),(8 356.88083),(9 362.05533),(10 355.8253),(11 362.922),(12 353.2847),(13 349.90286),(14 352.95996),(15 352.72),(16 355.0099),(17 359.09946),(18 354.64066),(19 356.68985),(20 352.8923),(21 356.2479),(22 355.0668),(23 353.80984),(24 354.02832),(25 359.9427),(26 356.47324),(27 353.72726),(28 351.28876),(29 354.4806),(30 355.9933),(31 357.1332),(32 357.13763),(33 356.1549),(34 363.9858),(35 355.64206),(36 352.2978),(37 359.5924),(38 353.2176),(39 354.41776),(40 363.46512),(41 359.09406),(42 360.90997),(43 361.57123),(44 355.61203),(45 363.79727),(46 361.72223),(47 361.20093),(48 364.4693),(49 366.1713),(50 370.00293),(51 362.1943),(52 357.91312),(53 361.22644),(54 359.23578),(55 358.91028),(56 364.14276),(57 363.12463),(58 364.073),(59 366.226),(60 371.7131),(61 363.93057),(62 363.75998),(63 363.58548),(64 363.9406),(65 367.08566),(66 360.18146),(67 358.05298),(68 356.2099),(69 363.77225),(70 369.57095),(71 369.1028),(72 369.15778),(73 367.92957),(74 372.89023),(75 369.76614),(76 360.81982),(77 361.84277),(78 365.32822),(79 362.91843),
(1 337.3579),(2 360.6841),(3 354.21216),(4 351.43414),(5 360.067),(6 366.73138),(7 360.74927),(8 351.2906),(9 350.93512),(10 352.11523),(11 356.59592),(12 359.4465),(13 356.0124),(14 359.67404),(15 353.4062),(16 357.05356),(17 369.00668),(18 356.39294),(19 347.9388),(20 355.02872),(21 353.83392),(22 356.62482),(23 343.93207),(24 353.13815),(25 361.372),(26 363.78525),(27 357.22186),(28 353.50766),(29 355.45773),(30 354.96277),(31 353.00638),(32 353.1169),(33 361.68668),(34 362.92557),(35 359.41385),(36 355.12338),(37 359.1209),(38 359.0423),(39 359.75534),(40 358.32974),(41 359.85007),(42 363.1628),(43 359.52853),(44 366.86362),(45 363.74393),(46 363.757),(47 359.25766),(48 367.87253),(49 370.27975),(50 366.98914),(51 360.9926),(52 361.37857),(53 368.27826),(54 361.2913),(55 361.7094),(56 360.44598),(57 364.15573),(58 357.02383),(59 357.82498),(60 355.86246),(61 360.8592),(62 362.6178),(63 359.1543),(64 357.72687),(65 363.52737),(66 351.51263),(67 352.31818),(68 357.4297),(69 360.85263),(70 364.09332),(71 366.53976),(72 367.18256),(73 374.7887),(74 371.9193),(75 372.17673),(76 360.63223),(77 365.84366),(78 371.52875),(79 366.25946),
(1 330.77316),(2 351.5824),(3 354.26776),(4 350.38843),(5 355.22928),(6 350.43918),(7 345.3972),(8 342.6686),(9 349.4118),(10 348.60876),(11 354.11188),(12 349.7641),(13 347.70935),(14 345.3971),(15 341.5491),(16 346.50314),(17 351.6496),(18 348.67758),(19 349.02527),(20 347.21286),(21 343.07678),(22 348.05673),(23 344.38123),(24 345.49597),(25 352.4849),(26 349.17722),(27 343.50262),(28 348.0651),(29 341.48352),(30 345.1412),(31 345.38263),(32 346.3687),(33 350.40012),(34 352.20078),(35 347.81906),(36 345.92947),(37 350.82132),(38 346.85025),(39 346.6445),(40 355.40884),(41 353.72803),(42 350.11246),(43 349.38257),(44 348.7105),(45 353.555),(46 356.97906),(47 350.21008),(48 350.5054),(49 355.93878),(50 356.74475),(51 346.4375),(52 350.9345),(53 350.09866),(54 350.8048),(55 349.83212),(56 352.68726),(57 356.05157),(58 352.17102),(59 347.37204),(60 355.36002),(61 353.76624),(62 357.84497),(63 353.98703),(64 352.7218),(65 356.4146),(66 354.49118),(67 346.8231),(68 349.3194),(69 354.80402),(70 358.45056),(71 355.60992),(72 351.70184),(73 357.62903),(74 360.6587),(75 359.1627),(76 354.66348),(77 355.7479),(78 351.923),(79 354.23572),
(1 326.97464),(2 351.4515),(3 348.31656),(4 352.117),(5 347.98383),(6 345.1394),(7 344.94025),(8 346.60037),(9 345.9347),(10 352.24594),(11 350.9294),(12 352.5727),(13 350.60043),(14 355.1152),(15 349.3703),(16 352.88196),(17 350.6044),(18 348.71185),(19 349.41403),(20 351.59),(21 347.36905),(22 346.9475),(23 343.48865),(24 352.0414),(25 355.3522),(26 352.48868),(27 347.3068),(28 344.9025),(29 343.18097),(30 347.5378),(31 345.47162),(32 343.71823),(33 347.36496),(34 357.3676),(35 349.56955),(36 349.83237),(37 350.81116),(38 351.6863),(39 345.60336),(40 351.71555),(41 352.26727),(42 355.32874),(43 350.81146),(44 350.87656),(45 355.2728),(46 355.72086),(47 357.93283),(48 359.52295),(49 360.971),(50 360.11722),(51 353.7747),(52 354.09586),(53 357.30835),(54 353.1938),(55 350.31738),(56 353.505),(57 360.0097),(58 359.95795),(59 358.05875),(60 358.6936),(61 354.28516),(62 354.7516),(63 359.13632),(64 359.0732),(65 358.96283),(66 351.6131),(67 352.46674),(68 347.7126),(69 352.39233),(70 351.52454),(71 358.44193),(72 351.72437),(73 360.09323),(74 368.40967),(75 360.66074),(76 359.44672),(77 359.81277),(78 358.1668),(79 358.28082),
(1 322.9861),(2 340.43228),(3 337.03555),(4 343.2032),(5 340.73312),(6 349.58563),(7 345.63748),(8 349.43802),(9 341.63477),(10 340.79083),(11 349.8978),(12 349.53458),(13 344.5087),(14 345.97342),(15 345.00882),(16 346.2134),(17 352.26407),(18 343.63748),(19 342.16345),(20 347.89743),(21 348.0341),(22 337.80566),(23 338.2765),(24 343.45157),(25 351.6232),(26 351.1856),(27 343.37814),(28 345.16653),(29 341.44208),(30 343.6536),(31 337.56845),(32 340.45285),(33 340.02634),(34 343.0896),(35 344.50812),(36 337.8848),(37 342.47052),(38 343.90765),(39 341.49423),(40 343.7804),(41 343.81897),(42 339.83267),(43 348.72534),(44 347.018),(45 343.96646),(46 346.4016),(47 343.98187),(48 354.12302),(49 356.467),(50 355.52512),(51 348.92328),(52 351.82385),(53 350.9995),(54 348.30118),(55 344.7008),(56 345.56848),(57 342.33456),(58 351.09787),(59 347.76978),(60 351.03076),(61 350.5598),(62 346.29483),(63 342.1876),(64 341.1016),(65 344.88928),(66 343.02844),(67 339.11273),(68 344.02112),(69 344.94266),(70 348.6494),(71 350.64755),(72 349.36188),(73 354.557),(74 356.46704),(75 353.98886),(76 345.61786),(77 356.0897),(78 355.78925),(79 352.68625),
(1 313.59967),(2 333.3008),(3 337.4864),(4 340.34387),(5 342.13617),(6 339.0318),(7 334.7027),(8 338.32742),(9 333.82452),(10 336.68436),(11 335.81744),(12 334.91855),(13 338.03415),(14 335.39578),(15 332.45892),(16 333.54092),(17 337.08362),(18 332.837),(19 333.727),(20 332.1657),(21 335.99988),(22 332.01025),(23 329.76135),(24 332.23267),(25 339.6901),(26 337.69702),(27 334.21094),(28 333.0153),(29 331.68613),(30 335.11597),(31 336.66858),(32 329.7641),(33 334.76654),(34 344.60245),(35 335.92245),(36 338.1604),(37 338.29926),(38 339.24533),(39 331.5728),(40 338.0407),(41 336.0771),(42 339.0412),(43 335.69415),(44 336.88394),(45 341.45685),(46 341.20303),(47 339.56586),(48 341.56494),(49 342.80853),(50 343.2401),(51 331.30026),(52 334.31985),(53 339.6354),(54 340.8061),(55 338.0285),(56 339.5148),(57 344.6135),(58 336.23996),(59 337.8178),(60 339.05823),(61 337.01318),(62 345.59125),(63 343.0434),(64 335.20056),(65 342.3814),(66 337.62073),(67 336.82053),(68 340.15472),(69 341.59555),(70 346.9863),(71 344.03815),(72 346.39697),(73 347.77362),(74 344.49265),(75 345.90894),(76 347.83792),(77 345.32303),(78 342.8733),(79 343.6298),
(1 318.77817),(2 343.6601),(3 342.09695),(4 341.5429),(5 342.3763),(6 336.76743),(7 339.31454),(8 346.08173),(9 341.4844),(10 341.18994),(11 346.13104),(12 341.93155),(13 342.37097),(14 340.54672),(15 336.70102),(16 334.2079),(17 337.7026),(18 340.70355),(19 341.15634),(20 340.13766),(21 340.87952),(22 339.4263),(23 340.58838),(24 340.6248),(25 350.43527),(26 346.49133),(27 340.5088),(28 335.12204),(29 336.923),(30 342.91336),(31 341.46143),(32 342.84726),(33 341.66367),(34 346.39386),(35 334.96436),(36 338.50406),(37 335.6657),(38 339.633),(39 343.48874),(40 346.7331),(41 344.68484),(42 349.13943),(43 341.2752),(44 337.61304),(45 346.5545),(46 348.1411),(47 342.04425),(48 341.7485),(49 348.76608),(50 352.2521),(51 340.49295),(52 344.4103),(53 347.02997),(54 343.15414),(55 344.47232),(56 343.7846),(57 346.5084),(58 343.84625),(59 348.553),(60 343.85452),(61 339.86206),(62 347.17557),(63 350.71735),(64 347.78085),(65 346.52725),(66 342.62668),(67 335.36078),(68 336.50027),(69 342.24805),(70 351.24136),(71 348.20886),(72 352.79715),(73 352.22028),(74 354.78876),(75 349.00922),(76 348.34723),(77 348.19366),(78 351.43805),(79 346.4126),
(1 314.4693),(2 337.66125),(3 334.64706),(4 333.16858),(5 337.98404),(6 336.9107),(7 336.9045),(8 341.37796),(9 335.6152),(10 329.96182),(11 335.4316),(12 333.54565),(13 335.52252),(14 342.5212),(15 331.3099),(16 332.87106),(17 335.4798),(18 334.50586),(19 330.6151),(20 330.00674),(21 333.14575),(22 334.2008),(23 326.61356),(24 334.5739),(25 332.00244),(26 336.37036),(27 336.877),(28 341.84195),(29 337.63986),(30 333.62762),(31 332.84244),(32 336.1351),(33 340.22485),(34 343.46384),(35 335.5026),(36 336.89157),(37 341.79135),(38 342.1972),(39 340.4636),(40 338.32883),(41 336.33978),(42 343.37692),(43 338.65427),(44 341.32913),(45 341.05923),(46 344.46906),(47 337.48233),(48 346.15265),(49 347.72058),(50 342.21262),(51 333.7191),(52 342.05078),(53 343.35614),(54 336.56277),(55 332.03296),(56 336.819),(57 335.84122),(58 332.55997),(59 331.12183),(60 334.52496),(61 338.98856),(62 337.80542),(63 331.7925),(64 326.43494),(65 333.05942),(66 332.10025),(67 330.6681),(68 331.97012),(69 338.71677),(70 340.241),(71 341.54007),(72 334.68042),(73 342.6833),(74 347.39532),(75 340.85382),(76 339.5662),(77 340.3892),(78 343.7909),(79 342.8943),
(1 316.78967),(2 337.03442),(3 338.8327),(4 338.81564),(5 344.36044),(6 339.4058),(7 338.63223),(8 337.41754),(9 341.8639),(10 338.60004),(11 344.68976),(12 338.42004),(13 342.35385),(14 340.4962),(15 337.17438),(16 347.47034),(17 335.43744),(18 345.53348),(19 336.19257),(20 337.1881),(21 335.59183),(22 334.36804),(23 336.76608),(24 338.65057),(25 343.7816),(26 341.69727),(27 333.61508),(28 335.69553),(29 334.58597),(30 338.13028),(31 332.86325),(32 339.38525),(33 334.9842),(34 346.23157),(35 338.7079),(36 332.70297),(37 332.68875),(38 334.1957),(39 336.16034),(40 338.13736),(41 334.23596),(42 338.92096),(43 337.91782),(44 339.16016),(45 342.56082),(46 340.61374),(47 337.31818),(48 339.3661),(49 340.20285),(50 342.82092),(51 337.40356),(52 339.91354),(53 338.3851),(54 338.5458),(55 340.49747),(56 342.96982),(57 340.85538),(58 338.14005),(59 335.1783),(60 340.19107),(61 343.6199),(62 343.62918),(63 343.94247),(64 337.47086),(65 342.1478),(66 342.30072),(67 335.73697),(68 337.53467),(69 340.15643),(70 339.17194),(71 336.7966),(72 335.19818),(73 345.56583),(74 350.66632),(75 343.94446),(76 342.81885),(77 346.80087),(78 342.61963),(79 338.81546),
(1 306.30692),(2 330.42676),(3 325.94977),(4 329.00015),(5 332.55286),(6 325.49887),(7 322.4361),(8 330.04514),(9 327.4805),(10 327.75125),(11 333.1265),(12 329.85852),(13 324.02408),(14 327.2886),(15 322.23337),(16 323.14072),(17 325.0646),(18 325.73325),(19 325.11526),(20 330.4856),(21 329.02118),(22 324.49954),(23 324.02472),(24 332.16232),(25 336.33102),(26 331.10434),(27 324.2739),(28 326.1892),(29 323.65778),(30 329.3497),(31 325.0924),(32 323.60715),(33 328.00955),(34 332.26508),(35 328.1164),(36 328.33957),(37 332.7294),(38 332.78183),(39 326.38156),(40 332.73645),(41 332.4591),(42 333.05295),(43 329.6621),(44 334.1899),(45 335.07913),(46 333.48703),(47 332.31107),(48 329.1935),(49 331.07062),(50 334.88647),(51 328.84134),(52 328.38687),(53 332.42572),(54 323.69928),(55 328.36826),(56 333.23447),(57 334.90112),(58 337.33438),(59 333.01514),(60 336.05634),(61 337.59882),(62 336.70004),(63 334.713),(64 333.17606),(65 338.50903),(66 330.5896),(67 325.86108),(68 326.99783),(69 329.40094),(70 333.49805),(71 333.98337),(72 331.83575),(73 339.0685),(74 344.73575),(75 337.97083),(76 336.4981),(77 335.8443),(78 336.03162),(79 331.09937),
(1 304.84384),(2 333.49817),(3 328.8209),(4 331.07794),(5 335.80798),(6 335.38275),(7 334.5145),(8 329.35324),(9 323.51154),(10 320.03513),(11 323.68295),(12 330.5696),(13 335.37372),(14 338.61136),(15 332.0063),(16 332.5007),(17 332.52585),(18 331.05582),(19 322.33795),(20 326.43292),(21 330.60678),(22 321.93878),(23 321.60526),(24 331.29922),(25 332.44205),(26 330.78574),(27 325.492),(28 332.43362),(29 327.29785),(30 325.125),(31 322.13437),(32 330.02933),(33 327.34067),(34 330.26007),(35 324.82495),(36 329.73816),(37 328.85248),(38 326.7828),(39 324.76556),(40 325.7979),(41 326.8959),(42 333.269),(43 333.33218),(44 334.97092),(45 332.81073),(46 332.53067),(47 332.34183),(48 333.87595),(49 341.2104),(50 342.26935),(51 333.70462),(52 328.77502),(53 331.734),(54 332.6504),(55 327.38882),(56 334.0359),(57 329.54355),(58 329.31686),(59 330.80862),(60 335.24228),(61 332.4497),(62 334.06238),(63 326.39917),(64 328.55804),(65 336.70978),(66 330.68256),(67 329.29465),(68 334.13406),(69 336.26987),(70 339.06952),(71 334.49506),(72 336.27798),(73 345.39935),(74 343.52963),(75 341.82248),(76 334.76575),(77 339.03787),(78 338.71906),(79 339.6272),
(1 307.64682),(2 328.38126),(3 333.0304),(4 336.05005),(5 334.567),(6 335.95798),(7 333.75287),(8 331.363),(9 326.73355),(10 329.85156),(11 333.57172),(12 330.60162),(13 329.90067),(14 327.9821),(15 321.40048),(16 325.84387),(17 332.5472),(18 330.34653),(19 327.9405),(20 333.51312),(21 327.02203),(22 326.18753),(23 324.77744),(24 328.90912),(25 336.17377),(26 334.27176),(27 325.0141),(28 327.27545),(29 327.56943),(30 333.96246),(31 330.43115),(32 327.66864),(33 332.4548),(34 337.34265),(35 336.26007),(36 331.2089),(37 333.508),(38 331.1895),(39 333.41623),(40 337.94904),(41 332.7676),(42 335.1951),(43 327.08255),(44 330.8434),(45 335.26605),(46 335.8588),(47 336.70123),(48 335.72968),(49 337.87268),(50 343.30573),(51 332.40317),(52 333.9702),(53 336.051),(54 330.20398),(55 328.0346),(56 335.18982),(57 334.791),(58 336.75766),(59 330.4055),(60 334.17697),(61 336.71503),(62 337.2101),(63 336.58426),(64 332.6192),(65 339.23483),(66 333.31454),(67 330.34927),(68 327.923),(69 333.46564),(70 339.01813),(71 332.0353),(72 334.9028),(73 337.84915),(74 343.0776),(75 337.94955),(76 338.81796),(77 337.67703),(78 337.11813),(79 335.83453),
(1 297.93228),(2 324.62762),(3 322.64798),(4 318.56476),(5 320.50113),(6 319.4523),(7 314.678),(8 319.49622),(9 319.45828),(10 316.43655),(11 323.02325),(12 324.86252),(13 318.85608),(14 319.65582),(15 318.34247),(16 315.8672),(17 321.10532),(18 319.12726),(19 318.367),(20 321.8303),(21 321.115),(22 317.47842),(23 312.97427),(24 319.84616),(25 328.74698),(26 326.98694),(27 314.13806),(28 320.68484),(29 319.20587),(30 319.05457),(31 321.22955),(32 320.70685),(33 320.15222),(34 326.02423),(35 324.98276),(36 321.49084),(37 322.80707),(38 319.88968),(39 316.9861),(40 323.9293),(41 321.87552),(42 321.61777),(43 324.52255),(44 323.18762),(45 323.5244),(46 328.65063),(47 322.23935),(48 320.92722),(49 326.33887),(50 326.392),(51 323.7398),(52 323.65573),(53 320.57095),(54 319.74414),(55 318.43875),(56 319.67462),(57 326.71133),(58 324.55353),(59 322.59375),(60 327.11078),(61 319.85806),(62 317.67145),(63 320.70914),(64 327.96964),(65 326.11926),(66 319.27908),(67 317.26346),(68 317.4792),(69 318.9033),(70 324.88977),(71 326.33606),(72 321.43808),(73 327.48486),(74 330.46176),(75 327.24075),(76 324.69675),(77 325.0593),(78 324.7106),(79 324.6869),
(1 297.0971),(2 317.8325),(3 313.59485),(4 313.30588),(5 317.46637),(6 323.35437),(7 320.6678),(8 316.18158),(9 312.274),(10 309.5857),(11 313.45975),(12 312.6839),(13 320.68103),(14 320.80002),(15 314.42465),(16 316.38632),(17 317.60864),(18 317.83136),(19 312.33746),(20 317.86383),(21 312.89566),(22 312.44162),(23 311.11194),(24 309.27512),(25 316.32422),(26 313.05307),(27 319.5618),(28 315.89722),(29 318.02115),(30 320.00455),(31 314.3548),(32 318.40707),(33 322.56842),(34 319.969),(35 322.59103),(36 318.91348),(37 321.14227),(38 321.15283),(39 325.29254),(40 323.47165),(41 317.74957),(42 322.16614),(43 323.0773),(44 321.00885),(45 324.6083),(46 318.6887),(47 321.81995),(48 330.93295),(49 332.33417),(50 327.0802),(51 323.54498),(52 320.8881),(53 321.2414),(54 319.88318),(55 316.94153),(56 322.30792),(57 320.6924),(58 319.40994),(59 322.79208),(60 323.86206),(61 326.60275),(62 318.60495),(63 314.3474),(64 315.74533),(65 319.32788),(66 318.407),(67 315.0207),(68 321.6365),(69 322.49832),(70 321.90137),(71 320.86258),(72 320.95255),(73 328.74023),(74 328.55115),(75 322.5457),(76 319.46338),(77 320.72064),(78 320.6168),(79 323.84912),
(1 289.77924),(2 310.5846),(3 310.1768),(4 312.01505),(5 314.0235),(6 310.41943),(7 310.12747),(8 310.32248),(9 309.95776),(10 305.8396),(11 313.83365),(12 310.3022),(13 311.5088),(14 312.2358),(15 308.83456),(16 306.42123),(17 309.36188),(18 307.30966),(19 308.54236),(20 310.63107),(21 307.37952),(22 300.5562),(23 306.90558),(24 302.81885),(25 315.31146),(26 312.785),(27 309.38058),(28 308.57413),(29 309.42664),(30 313.91788),(31 313.99326),(32 307.27502),(33 309.17563),(34 316.338),(35 314.03833),(36 313.6905),(37 310.90005),(38 310.68164),(39 307.23776),(40 315.41562),(41 312.48398),(42 313.61093),(43 308.3039),(44 314.99136),(45 316.2251),(46 317.09732),(47 315.6992),(48 316.6524),(49 318.479),(50 321.78134),(51 313.2035),(52 313.10583),(53 317.2003),(54 315.8528),(55 311.62888),(56 312.89764),(57 313.4305),(58 316.0985),(59 313.6479),(60 315.40155),(61 312.8002),(62 313.22504),(63 311.78275),(64 311.42374),(65 315.038),(66 308.92352),(67 305.14752),(68 310.41074),(69 314.24753),(70 312.81332),(71 317.69797),(72 313.5065),(73 317.34805),(74 326.3274),(75 320.17072),(76 313.31323),(77 315.01553),(78 316.29312),(79 315.5349),
(1 285.87283),(2 305.33093),(3 306.39307),(4 308.22913),(5 306.45523),(6 305.38763),(7 302.5724),(8 306.95703),(9 302.34164),(10 303.33942),(11 307.45157),(12 303.48447),(13 301.30753),(14 305.46768),(15 302.67334),(16 304.92303),(17 305.9953),(18 307.89746),(19 307.83514),(20 306.99164),(21 308.9744),(22 301.18637),(23 307.5372),(24 305.02493),(25 311.68738),(26 310.37717),(27 299.61295),(28 302.96225),(29 303.11792),(30 310.93018),(31 309.08432),(32 309.3141),(33 305.42545),(34 305.95865),(35 310.41977),(36 308.93524),(37 308.2107),(38 311.15936),(39 306.8925),(40 309.62427),(41 308.85904),(42 308.081),(43 308.4671),(44 310.7025),(45 308.75778),(46 311.1889),(47 307.27246),(48 305.2609),(49 310.78168),(50 314.8881),(51 302.13626),(52 301.85693),(53 306.65848),(54 308.5689),(55 308.37366),(56 308.5854),(57 310.4866),(58 308.38428),(59 307.74097),(60 308.3487),(61 309.4346),(62 315.44504),(63 313.31384),(64 318.66882),(65 318.04294),(66 311.48257),(67 305.3603),(68 306.94946),(69 308.3912),(70 318.58572),(71 315.7284),(72 315.06204),(73 318.98618),(74 317.25708),(75 314.8216),(76 311.79953),(77 318.24988),(78 315.93713),(79 312.2036),
