1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 49.877666),(2 56.952297),(3 58.12203),(4 61.02706),(5 62.56666),(6 63.779446),(7 65.15119),(8 67.287895),(9 68.01571),(10 70.68011),(11 71.44284),(12 73.78765),(13 75.74661),(14 75.86059),(15 74.911385),(16 76.23567),(17 76.97566),(18 76.16888),(19 76.919655),(20 77.54382),(21 78.22881),(22 79.48679),(23 79.03778),(24 78.32523),(25 78.20456),(26 77.36814),(27 75.28581),(28 74.1989),(29 75.88574),(30 75.84018),(31 77.74565),(32 79.02012),(33 78.46689),(34 79.62805),(35 80.30485),(36 80.52718),(37 80.65748),(38 81.09984),(39 80.858604),(40 81.42813),(41 79.542656),(42 77.317474),(43 77.79865),(44 76.97361),(45 77.37893),(46 78.19176),(47 77.06446),(48 77.07098),(49 77.41729),(50 78.47465),(51 79.62379),(52 82.32125),(53 82.918274),(54 83.75919),(55 85.30775),(56 84.70414),(57 84.86549),(58 83.677795),(59 84.37084),(60 84.11239),(61 82.32034),(62 81.46222),(63 80.76344),(64 81.07295),(65 82.51396),(66 82.11038),(67 81.80862),(68 80.740944),(69 80.47822),(70 79.530045),(71 78.77944),(72 78.542694),(73 77.06477),(74 75.656494),(75 75.308075),(76 75.432884),(77 75.78313),(78 76.56695),(79 77.08561),
(1 48.802555),(2 54.525875),(3 56.28765),(4 59.461266),(5 61.296272),(6 62.497635),(7 63.531406),(8 63.489628),(9 64.39103),(10 66.53296),(11 68.732765),(12 69.96198),(13 71.277794),(14 71.7119),(15 70.92609),(16 72.26606),(17 72.437515),(18 72.574875),(19 75.21065),(20 74.70138),(21 76.26319),(22 78.96655),(23 77.42465),(24 76.27448),(25 74.951324),(26 75.21899),(27 72.720894),(28 72.89972),(29 74.42328),(30 74.86853),(31 76.18239),(32 78.06162),(33 77.85023),(34 78.62353),(35 77.30099),(36 78.11422),(37 77.26515),(38 78.258354),(39 77.42914),(40 77.56954),(41 76.96147),(42 76.0475),(43 76.371735),(44 75.84463),(45 76.70545),(46 76.516075),(47 75.77256),(48 74.7224),(49 76.712036),(50 77.37065),(51 77.83562),(52 79.536514),(53 80.85535),(54 81.4676),(55 81.73731),(56 82.38693),(57 80.96546),(58 79.72482),(59 79.845474),(60 79.28782),(61 77.90962),(62 76.7917),(63 76.09764),(64 76.67934),(65 78.04804),(66 78.098625),(67 76.42184),(68 75.45055),(69 74.87833),(70 74.127556),(71 73.918686),(72 74.39672),(73 76.27351),(74 74.49986),(75 72.825676),(76 73.40389),(77 72.72976),(78 73.479935),(79 74.052986),
(1 48.598022),(2 55.06543),(3 56.201904),(4 59.85992),(5 61.75596),(6 63.6027),(7 65.662506),(8 66.57747),(9 67.45019),(10 69.04838),(11 70.32375),(12 71.944534),(13 73.84621),(14 73.79417),(15 73.14003),(16 73.54562),(17 74.477516),(18 74.53704),(19 74.54966),(20 74.940674),(21 75.662254),(22 77.42945),(23 76.350174),(24 76.43974),(25 74.60742),(26 74.806435),(27 72.48397),(28 72.80884),(29 74.150856),(30 75.48909),(31 75.92475),(32 77.22048),(33 78.8169),(34 79.0124),(35 80.01988),(36 80.28623),(37 81.03463),(38 81.48169),(39 80.22856),(40 79.056244),(41 78.03614),(42 76.4967),(43 77.04877),(44 77.07916),(45 77.42644),(46 76.2109),(47 76.12707),(48 76.10079),(49 76.7539),(50 78.47363),(51 78.58546),(52 80.87744),(53 82.23965),(54 82.523056),(55 83.235565),(56 83.424446),(57 83.838356),(58 83.62589),(59 83.5586),(60 82.886856),(61 83.48568),(62 82.33912),(63 81.06281),(64 81.82841),(65 83.6738),(66 83.756325),(67 81.32187),(68 81.521835),(69 80.881676),(70 79.63864),(71 78.59267),(72 77.48546),(73 79.45649),(74 77.92705),(75 75.233604),(76 76.19851),(77 77.26021),(78 77.63335),(79 76.92638),
(1 49.098816),(2 56.371857),(3 58.58129),(4 60.85169),(5 61.77919),(6 63.765526),(7 64.429825),(8 66.30948),(9 67.0994),(10 68.87928),(11 69.8908),(12 72.15766),(13 74.0538),(14 74.921646),(15 73.12539),(16 73.670105),(17 73.88217),(18 73.58222),(19 74.73215),(20 75.543106),(21 76.34753),(22 77.38538),(23 77.21877),(24 77.018715),(25 75.38316),(26 76.06499),(27 73.59156),(28 72.78373),(29 73.76589),(30 75.127304),(31 76.92947),(32 77.79956),(33 78.641624),(34 78.68931),(35 78.71441),(36 79.54646),(37 79.23361),(38 79.315575),(39 78.93524),(40 79.35925),(41 77.7998),(42 76.77157),(43 77.319336),(44 77.13991),(45 76.899284),(46 76.007454),(47 76.27598),(48 75.89333),(49 77.741516),(50 78.89521),(51 78.273056),(52 80.19664),(53 81.878784),(54 83.001366),(55 83.066124),(56 83.5128),(57 83.20896),(58 82.39178),(59 83.38543),(60 83.674255),(61 81.548004),(62 80.79021),(63 79.58556),(64 80.268776),(65 80.84762),(66 80.98191),(67 79.70385),(68 78.39825),(69 77.773315),(70 77.078),(71 76.9572),(72 76.105354),(73 77.49526),(74 76.40408),(75 74.36847),(76 75.22492),(77 75.288795),(78 75.539345),(79 76.202446),
(1 47.48138),(2 53.423107),(3 55.000935),(4 58.22646),(5 59.724735),(6 61.82201),(7 62.587505),(8 63.54526),(9 64.4799),(10 66.53889),(11 67.355515),(12 69.28204),(13 70.902054),(14 70.80395),(15 70.04858),(16 71.31171),(17 70.620255),(18 71.592545),(19 72.91118),(20 73.29857),(21 75.284775),(22 76.14481),(23 75.50986),(24 74.64232),(25 74.124664),(26 73.89789),(27 71.49161),(28 71.68385),(29 73.610634),(30 74.26443),(31 75.84905),(32 77.120865),(33 76.43722),(34 77.35292),(35 78.01049),(36 77.251854),(37 76.33981),(38 77.657326),(39 77.146576),(40 76.738144),(41 76.82062),(42 75.38653),(43 74.71724),(44 74.30471),(45 75.30543),(46 74.72489),(47 74.46569),(48 74.292816),(49 76.57914),(50 76.1072),(51 76.94606),(52 78.09038),(53 79.73618),(54 80.2854),(55 80.84588),(56 81.65497),(57 81.42177),(58 79.71989),(59 79.38552),(60 79.23242),(61 77.52921),(62 76.53767),(63 75.66008),(64 76.86702),(65 78.29092),(66 78.37448),(67 77.53092),(68 75.647995),(69 74.5447),(70 73.87735),(71 73.96462),(72 73.26996),(73 73.62004),(74 73.14468),(75 71.3137),(76 72.105965),(77 72.26303),(78 73.1998),(79 72.967896),
(1 48.689583),(2 54.841038),(3 57.250828),(4 60.03579),(5 61.74041),(6 64.38673),(7 65.85923),(8 66.587524),(9 67.59805),(10 69.656975),(11 70.91608),(12 72.99282),(13 74.52468),(14 75.00886),(15 73.246315),(16 74.5342),(17 74.54951),(18 74.63447),(19 74.94044),(20 75.42026),(21 76.11985),(22 78.008606),(23 76.74252),(24 76.02808),(25 75.59328),(26 74.44526),(27 72.65717),(28 72.457634),(29 73.958015),(30 74.32328),(31 76.103165),(32 78.23745),(33 79.08504),(34 79.69427),(35 80.84577),(36 81.45053),(37 80.4615),(38 81.99444),(39 80.33375),(40 80.42034),(41 78.718185),(42 77.012215),(43 77.04274),(44 77.58629),(45 77.342094),(46 77.10542),(47 76.67249),(48 76.661316),(49 77.67708),(50 78.74241),(51 79.68612),(52 80.7244),(53 82.27087),(54 82.70871),(55 83.215904),(56 82.20628),(57 83.513885),(58 82.94566),(59 81.9473),(60 82.80403),(61 82.523735),(62 82.472855),(63 81.19673),(64 81.14764),(65 82.98425),(66 82.79137),(67 82.281815),(68 81.39591),(69 80.46783),(70 79.12139),(71 78.14278),(72 77.96298),(73 77.432014),(74 78.28759),(75 75.728096),(76 76.65353),(77 76.75007),(78 77.23276),(79 77.40377),
(1 46.869625),(2 52.744907),(3 54.801605),(4 57.862175),(5 58.300888),(6 60.81704),(7 62.47917),(8 62.56679),(9 64.391716),(10 66.84459),(11 68.38035),(12 70.123856),(13 71.50024),(14 72.690636),(15 71.502815),(16 72.09155),(17 72.29237),(18 72.22291),(19 73.49473),(20 72.57873),(21 73.88544),(22 76.58319),(23 75.04655),(24 74.694275),(25 73.3715),(26 73.27495),(27 70.454445),(28 70.402504),(29 71.88537),(30 72.980446),(31 74.15391),(32 75.222694),(33 77.03971),(34 76.065315),(35 77.64503),(36 77.941246),(37 77.297646),(38 78.39901),(39 78.161156),(40 77.63735),(41 75.9803),(42 74.59376),(43 75.41369),(44 75.166275),(45 75.043365),(46 75.59428),(47 75.07368),(48 73.97098),(49 75.76702),(50 76.77194),(51 76.30922),(52 78.880226),(53 80.14834),(54 80.86524),(55 80.83747),(56 81.235634),(57 81.510124),(58 80.41285),(59 80.19585),(60 79.79925),(61 79.55093),(62 78.91116),(63 78.36551),(64 78.76434),(65 79.42373),(66 80.083786),(67 78.46032),(68 78.326),(69 77.31836),(70 76.83115),(71 76.6703),(72 75.75822),(73 75.53587),(74 73.718704),(75 71.030334),(76 71.78767),(77 72.20116),(78 72.59069),(79 73.54942),
(1 47.345325),(2 53.610386),(3 55.50458),(4 57.761913),(5 59.55169),(6 60.863667),(7 62.60162),(8 62.992897),(9 63.552162),(10 66.32503),(11 67.633705),(12 68.41022),(13 69.69391),(14 70.09816),(15 70.152245),(16 70.45128),(17 71.33975),(18 70.91117),(19 71.44599),(20 71.51054),(21 73.42352),(22 74.92985),(23 74.23179),(24 73.463425),(25 73.27394),(26 72.969345),(27 72.13634),(28 70.207245),(29 72.93759),(30 73.157684),(31 74.91392),(32 75.71668),(33 75.67412),(34 75.66396),(35 76.23585),(36 77.1328),(37 76.62444),(38 77.502625),(39 76.34543),(40 76.07313),(41 74.5733),(42 73.55893),(43 74.29029),(44 72.98178),(45 73.00351),(46 72.90907),(47 72.06982),(48 72.05804),(49 73.64516),(50 74.02624),(51 73.66644),(52 76.4002),(53 76.833565),(54 78.03816),(55 78.87992),(56 78.53708),(57 79.78144),(58 79.30101),(59 78.64156),(60 78.036),(61 76.308975),(62 75.731094),(63 75.03039),(64 75.68754),(65 77.37728),(66 76.830185),(67 75.646194),(68 73.96437),(69 72.8532),(70 73.033516),(71 72.24453),(72 71.94833),(73 72.74271),(74 72.23866),(75 71.00431),(76 71.26743),(77 72.24241),(78 72.07275),(79 72.72401),
(1 48.026524),(2 54.332108),(3 56.535385),(4 59.76147),(5 60.7692),(6 62.12585),(7 63.05696),(8 63.760654),(9 65.273544),(10 67.52631),(11 69.070435),(12 71.17056),(13 71.72328),(14 72.87266),(15 71.562454),(16 71.77813),(17 72.74652),(18 72.045715),(19 71.66944),(20 72.43085),(21 72.69297),(22 75.13796),(23 74.905846),(24 73.63761),(25 73.48701),(26 72.454),(27 71.12563),(28 71.116516),(29 72.92952),(30 73.66407),(31 74.99186),(32 76.86531),(33 77.38181),(34 78.66741),(35 79.237885),(36 79.22788),(37 78.419846),(38 78.33465),(39 79.11764),(40 79.22476),(41 77.99033),(42 76.85957),(43 76.42062),(44 75.90366),(45 75.7247),(46 75.489555),(47 75.43653),(48 74.34663),(49 75.81847),(50 76.610374),(51 77.93089),(52 80.22321),(53 80.28484),(54 80.55856),(55 82.09875),(56 82.56494),(57 82.32377),(58 81.42091),(59 80.7887),(60 81.71452),(61 80.38762),(62 79.94146),(63 78.08477),(64 78.86374),(65 80.71467),(66 79.78429),(67 78.86291),(68 78.747955),(69 78.09482),(70 77.533775),(71 77.876526),(72 76.458374),(73 76.59639),(74 75.81445),(75 74.2335),(76 74.883125),(77 75.22953),(78 75.804726),(79 75.77311),
(1 46.942307),(2 52.675793),(3 54.523346),(4 57.610928),(5 58.603603),(6 60.55602),(7 62.037903),(8 62.298767),(9 62.521572),(10 64.8986),(11 66.81556),(12 67.45541),(13 69.77101),(14 69.8626),(15 69.83801),(16 70.83386),(17 70.69093),(18 71.50845),(19 73.004036),(20 73.14976),(21 74.29447),(22 75.40031),(23 73.49218),(24 73.35076),(25 72.889725),(26 73.17425),(27 70.406395),(28 70.24638),(29 72.316475),(30 73.51418),(31 74.17572),(32 74.86857),(33 75.2974),(34 76.12971),(35 75.622856),(36 76.1159),(37 75.88589),(38 76.609024),(39 76.267044),(40 75.74409),(41 73.96591),(42 72.9627),(43 73.42684),(44 74.56912),(45 74.00011),(46 73.24151),(47 72.627464),(48 72.0654),(49 73.67393),(50 75.27905),(51 76.257454),(52 77.67189),(53 79.49872),(54 78.57065),(55 79.45121),(56 80.18245),(57 80.31382),(58 79.18106),(59 79.45446),(60 79.41224),(61 78.30208),(62 77.72989),(63 76.12943),(64 77.48471),(65 78.87826),(66 77.52625),(67 77.320175),(68 76.95356),(69 76.54944),(70 74.62981),(71 75.00302),(72 73.659),(73 74.73977),(74 73.494194),(75 72.132996),(76 72.65534),(77 72.62744),(78 72.69655),(79 74.12367),
(1 46.21588),(2 52.1306),(3 53.924362),(4 56.804005),(5 58.70801),(6 59.88655),(7 61.253456),(8 61.616535),(9 63.010487),(10 64.51161),(11 65.494),(12 67.25566),(13 68.241234),(14 68.7768),(15 68.26188),(16 68.13283),(17 68.92519),(18 69.11825),(19 71.27863),(20 71.01407),(21 73.120476),(22 73.91374),(23 73.19713),(24 72.363106),(25 71.12968),(26 71.4793),(27 69.61795),(28 68.98125),(29 70.97355),(30 71.26799),(31 73.53589),(32 74.3588),(33 74.55119),(34 76.1933),(35 76.35),(36 76.115),(37 74.75325),(38 75.37866),(39 74.49708),(40 74.850655),(41 73.79461),(42 72.38821),(43 73.11234),(44 72.22327),(45 72.66467),(46 72.32399),(47 71.161865),(48 70.835434),(49 71.25916),(50 73.09633),(51 73.50967),(52 74.92475),(53 77.01635),(54 76.61093),(55 78.469574),(56 77.64105),(57 78.53049),(58 77.03568),(59 77.11191),(60 76.93828),(61 75.04459),(62 74.5337),(63 73.35247),(64 74.124565),(65 75.016556),(66 75.08568),(67 73.68135),(68 71.96606),(69 71.61002),(70 71.59894),(71 71.5957),(72 70.66901),(73 71.4662),(74 71.12286),(75 70.397095),(76 70.34968),(77 71.204445),(78 70.01706),(79 70.36508),
(1 46.21925),(2 51.737194),(3 53.995384),(4 57.074394),(5 58.484104),(6 60.045742),(7 61.417057),(8 61.851852),(9 62.616245),(10 64.61745),(11 65.41348),(12 67.317665),(13 69.62528),(14 69.30543),(15 68.963066),(16 69.963776),(17 69.65622),(18 69.732796),(19 70.33945),(20 70.754684),(21 71.3841),(22 72.41462),(23 72.03353),(24 71.555115),(25 71.26333),(26 71.53197),(27 69.37878),(28 69.3818),(29 70.02044),(30 70.78475),(31 72.45456),(32 73.434204),(33 73.93646),(34 75.145584),(35 75.19533),(36 75.95138),(37 75.63199),(38 75.34845),(39 74.20458),(40 74.9231),(41 72.13142),(42 71.5314),(43 71.60947),(44 72.56324),(45 73.63863),(46 74.01546),(47 72.09161),(48 71.770775),(49 72.98982),(50 73.947556),(51 74.52855),(52 76.2695),(53 77.34741),(54 78.024254),(55 77.98803),(56 77.822525),(57 78.213036),(58 78.175804),(59 78.25628),(60 77.19914),(61 77.65122),(62 76.71458),(63 74.70079),(64 75.35468),(65 77.12765),(66 77.665306),(67 76.071785),(68 75.67637),(69 75.090454),(70 73.225945),(71 73.4408),(72 72.02734),(73 71.26835),(74 71.90478),(75 70.3844),(76 71.07935),(77 71.31132),(78 72.105446),(79 72.15376),
(1 46.34705),(2 52.168926),(3 54.19702),(4 56.211033),(5 58.464252),(6 60.393936),(7 61.269585),(8 61.39472),(9 62.302704),(10 64.852585),(11 65.765335),(12 67.17392),(13 68.96567),(14 69.72483),(15 68.78866),(16 70.46435),(17 71.10767),(18 71.89375),(19 72.26253),(20 72.27016),(21 73.26205),(22 73.23615),(23 72.84068),(24 72.42347),(25 72.15214),(26 72.009575),(27 69.08486),(28 69.39183),(29 70.95155),(30 72.020905),(31 73.25466),(32 73.879395),(33 74.311775),(34 75.816086),(35 75.33551),(36 76.249214),(37 75.00535),(38 76.0225),(39 75.2838),(40 75.47722),(41 73.1488),(42 73.06858),(43 73.1586),(44 72.022),(45 72.61254),(46 72.12695),(47 71.214195),(48 70.57182),(49 72.79948),(50 75.03595),(51 75.58721),(52 76.36184),(53 78.4265),(54 79.73429),(55 79.56521),(56 79.567986),(57 79.285706),(58 78.1615),(59 78.5362),(60 79.3373),(61 78.35571),(62 77.443665),(63 77.579475),(64 78.3175),(65 79.84871),(66 78.12904),(67 78.149185),(68 77.49118),(69 76.81295),(70 75.677734),(71 75.04693),(72 74.3646),(73 74.37856),(74 73.63693),(75 71.73342),(76 71.77363),(77 71.88125),(78 72.12627),(79 72.22969),
(1 45.768944),(2 51.759018),(3 54.036198),(4 56.41906),(5 57.991325),(6 59.854485),(7 61.16066),(8 62.389324),(9 62.48588),(10 65.31518),(11 66.31401),(12 67.94268),(13 69.679245),(14 69.9891),(15 69.76572),(16 69.70347),(17 69.37224),(18 69.85345),(19 70.15511),(20 69.8093),(21 71.25733),(22 73.38708),(23 73.280045),(24 72.97897),(25 71.47358),(26 71.02133),(27 68.26092),(28 68.90017),(29 69.06553),(30 70.11646),(31 71.53901),(32 72.722626),(33 73.10511),(34 73.86946),(35 74.448105),(36 74.09354),(37 73.96626),(38 74.36836),(39 74.99488),(40 74.34968),(41 73.14957),(42 72.53998),(43 72.300606),(44 72.67058),(45 73.37817),(46 73.08726),(47 71.75653),(48 71.26287),(49 71.773705),(50 72.52567),(51 72.82526),(52 74.260925),(53 76.05595),(54 75.12741),(55 76.06139),(56 76.24591),(57 77.107),(58 76.58936),(59 76.2924),(60 75.748505),(61 74.56108),(62 74.45113),(63 72.663284),(64 73.24601),(65 75.162056),(66 74.644394),(67 73.49093),(68 72.22337),(69 72.17561),(70 71.3575),(71 70.6691),(72 70.597626),(73 71.02404),(74 70.39038),(75 68.77015),(76 68.05744),(77 68.81657),(78 68.79311),(79 69.76141),
(1 45.321377),(2 51.88304),(3 53.38919),(4 56.03208),(5 58.05385),(6 59.54412),(7 60.729992),(8 61.745674),(9 62.135685),(10 64.35861),(11 65.00232),(12 67.6209),(13 70.083664),(14 69.95937),(15 69.877815),(16 70.31375),(17 69.69375),(18 70.954575),(19 70.11107),(20 70.13346),(21 71.32426),(22 72.66536),(23 73.030464),(24 71.77287),(25 71.45117),(26 71.59231),(27 69.755844),(28 69.74141),(29 70.40266),(30 71.4265),(31 72.1552),(32 74.00567),(33 74.89012),(34 75.05698),(35 75.63666),(36 76.12272),(37 75.39157),(38 74.945656),(39 75.23705),(40 74.444595),(41 73.23404),(42 71.55214),(43 71.52253),(44 71.46976),(45 70.71594),(46 71.38615),(47 70.780426),(48 69.72794),(49 71.044304),(50 71.59593),(51 73.21144),(52 74.02151),(53 75.16731),(54 76.046234),(55 77.44013),(56 77.85127),(57 77.7466),(58 77.06018),(59 77.1502),(60 76.742325),(61 75.50288),(62 74.74447),(63 74.24848),(64 75.72285),(65 77.125656),(66 76.97951),(67 76.28731),(68 75.62638),(69 74.83085),(70 73.61802),(71 73.333244),(72 73.55475),(73 74.116295),(74 72.8205),(75 71.301125),(76 72.77057),(77 72.18477),(78 72.328316),(79 73.566574),
(1 44.88278),(2 50.799644),(3 52.113808),(4 55.85006),(5 57.68035),(6 58.13933),(7 59.368935),(8 59.843315),(9 60.59128),(10 62.993465),(11 64.08491),(12 66.059395),(13 68.27384),(14 67.7997),(15 67.32494),(16 68.18367),(17 69.31816),(18 69.75097),(19 70.52238),(20 71.10644),(21 71.41147),(22 73.23701),(23 72.216484),(24 70.742256),(25 70.32092),(26 70.58966),(27 69.19707),(28 68.785736),(29 69.435905),(30 71.044914),(31 71.81658),(32 73.58194),(33 73.69154),(34 73.85512),(35 75.07949),(36 74.73946),(37 73.82356),(38 74.556076),(39 73.5744),(40 72.96695),(41 71.50367),(42 71.08868),(43 71.48594),(44 71.34232),(45 71.25077),(46 70.741615),(47 70.715324),(48 69.77868),(49 71.23796),(50 72.06631),(51 73.803856),(52 75.13013),(53 76.885475),(54 77.3283),(55 77.30737),(56 76.99369),(57 77.734726),(58 77.27788),(59 76.97378),(60 76.975845),(61 75.31322),(62 75.06912),(63 74.559044),(64 74.82997),(65 76.14578),(66 75.55371),(67 75.730644),(68 75.20468),(69 74.74133),(70 72.97751),(71 72.696106),(72 71.931526),(73 71.69569),(74 70.30011),(75 69.24845),(76 70.33151),(77 70.84131),(78 71.31659),(79 70.881966),
(1 44.97348),(2 49.78775),(3 51.70394),(4 54.58181),(5 56.268948),(6 57.402756),(7 58.659008),(8 59.586334),(9 60.51138),(10 61.92509),(11 63.535107),(12 64.84684),(13 66.47024),(14 66.567215),(15 65.94618),(16 67.42415),(17 66.95402),(18 67.00329),(19 67.778244),(20 69.20623),(21 70.20917),(22 71.488815),(23 70.916824),(24 70.152534),(25 69.93431),(26 69.944336),(27 67.664276),(28 67.05027),(29 67.489204),(30 67.71907),(31 69.419014),(32 69.90062),(33 71.01309),(34 71.233444),(35 70.1542),(36 71.40124),(37 71.44601),(38 71.39857),(39 72.875916),(40 72.08339),(41 70.925766),(42 69.25713),(43 69.37462),(44 69.465645),(45 69.66263),(46 69.47619),(47 68.283714),(48 67.82912),(49 69.16788),(50 70.26863),(51 70.738625),(52 71.54496),(53 73.063225),(54 73.88331),(55 74.26825),(56 73.99764),(57 73.84335),(58 73.01003),(59 73.07029),(60 72.71673),(61 71.18241),(62 71.08121),(63 70.368935),(64 70.32701),(65 71.70673),(66 71.033646),(67 70.25832),(68 69.48469),(69 68.95355),(70 68.6093),(71 68.81526),(72 68.49311),(73 69.33947),(74 68.79434),(75 66.509415),(76 66.550186),(77 67.33917),(78 67.76975),(79 67.939255),
(1 47.41699),(2 52.86309),(3 55.758297),(4 57.90012),(5 59.23904),(6 61.10845),(7 61.88331),(8 63.316658),(9 64.07707),(10 65.60157),(11 66.32532),(12 68.027405),(13 70.20587),(14 70.818535),(15 70.17609),(16 70.40195),(17 70.71514),(18 69.97606),(19 69.8867),(20 70.79309),(21 72.964355),(22 73.812584),(23 73.02277),(24 72.22329),(25 71.61813),(26 70.71167),(27 69.56274),(28 69.71483),(29 71.63879),(30 72.50053),(31 73.65873),(32 74.40626),(33 75.24397),(34 76.21554),(35 76.43581),(36 76.40853),(37 76.06219),(38 76.95985),(39 76.54395),(40 75.926605),(41 75.470985),(42 72.58624),(43 72.66354),(44 72.66716),(45 73.26968),(46 73.73849),(47 71.98741),(48 71.16971),(49 73.60754),(50 74.69669),(51 74.71236),(52 76.68236),(53 79.15382),(54 78.847336),(55 79.28027),(56 79.665054),(57 79.60567),(58 79.32848),(59 79.32216),(60 79.63291),(61 78.67873),(62 77.58164),(63 76.492805),(64 77.37669),(65 78.66611),(66 78.58948),(67 77.533646),(68 75.54199),(69 76.32064),(70 75.20778),(71 74.78431),(72 74.46445),(73 75.31527),(74 74.986206),(75 72.73894),(76 73.15598),(77 72.50002),(78 73.14808),(79 73.708466),
