1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 279164.78),(2 1047016.25),(3 2307880.3),(4 4180321.3),(5 6504397.5),(6 9161399),(7 12096508),(8 15430108),(9 19111016),(10 22991222),(11 27080752),(12 31263784),(13 35735428),(14 40006424),(15 44047268),(16 48064196),(17 52280820),(18 56450236),(19 60972444),(20 65711700),(21 70583016),(22 75494536),(23 80403320),(24 85104860),(25 89426930),(26 93171490),(27 96581310),(28 99958460),(29 103438660),(30 106580670),(31 109915670),(32 113077820),(33 115995910),(34 118699140),(35 121219450),(36 123443560),(37 125405210),(38 127013630),(39 128119190),(40 129064216),(41 129882536),(42 130567576),(43 130099304),(44 129664380),(45 129096744),(46 128337250),(47 127570340),(48 126588520),(49 125590470),(50 124272830),(51 122873060),(52 121591870),(53 120207670),(54 119204350),(55 118583464),(56 117665340),(57 116768260),(58 115876904),(59 115264616),(60 114949496),(61 114727460),(62 114537280),(63 114604870),(64 115428504),(65 116314104),(66 117562264),(67 118996120),(68 120175896),(69 121247680),(70 121808616),(71 122153280),(72 122620390),(73 123300970),(74 123939450),(75 124038170),(76 123920470),(77 123243784),(78 121773950),(79 120280580),
(1 65207.84),(2 140408.98),(3 193091.14),(4 244591.78),(5 273945.97),(6 289114.66),(7 304603.2),(8 305693.38),(9 315562.63),(10 334449.72),(11 339365.2),(12 346233.44),(13 350427.06),(14 354842.06),(15 369340.28),(16 376210.94),(17 390135.03),(18 394407.9),(19 393740.97),(20 404614.1),(21 400754.8),(22 405925.53),(23 423083.84),(24 430669.38),(25 431197.9),(26 437425.53),(27 448559.16),(28 444640.1),(29 443247.9),(30 455030.63),(31 459353.06),(32 460988.9),(33 464154.88),(34 456345.06),(35 452336),(36 456609.2),(37 465428.1),(38 470728.44),(39 467055.25),(40 463835.03),(41 461648.84),(42 458649.22),(43 455393.44),(44 451118.66),(45 444813.53),(46 443477.53),(47 440775.4),(48 437472.22),(49 448521.28),(50 455423.3),(51 444745.47),(52 443095.1),(53 457201.34),(54 465149),(55 468296),(56 466328.22),(57 472872.06),(58 478207.53),(59 467368.16),(60 469890.88),(61 469474.88),(62 461877.28),(63 466585.5),(64 464097.88),(65 479371.9),(66 489201.22),(67 504701.72),(68 499356.06),(69 509848.16),(70 519914.88),(71 518957.13),(72 529749.25),(73 526147.2),(74 533303.25),(75 514447.56),(76 501373.22),(77 494320.7),(78 499420.28),(79 493782.5),
(1 62741.63),(2 131709.61),(3 178815.27),(4 222832.58),(5 245500.67),(6 259307.81),(7 270478.97),(8 278527.7),(9 297516.75),(10 319300.47),(11 325694.84),(12 339645.06),(13 349382.6),(14 353551.8),(15 359282.8),(16 364696.03),(17 382288.22),(18 385266.88),(19 373477.72),(20 374300.63),(21 376603.2),(22 384604.47),(23 392239.2),(24 393202.38),(25 397582.2),(26 402285.94),(27 406025.44),(28 400343.72),(29 406759.1),(30 416832.56),(31 413163.2),(32 407633.47),(33 413350.53),(34 414852.28),(35 417364.47),(36 424315.3),(37 432073.94),(38 434213.6),(39 422008.66),(40 413635.7),(41 415635.5),(42 407182.34),(43 399592.3),(44 400405.13),(45 402774.56),(46 407449.34),(47 409130.5),(48 409190.5),(49 408463.22),(50 407025.1),(51 399737.4),(52 390861.4),(53 401068.97),(54 407378.1),(55 403345.78),(56 399039.75),(57 399487.13),(58 410087.22),(59 412912.63),(60 421250.88),(61 432437.3),(62 447846.75),(63 453033.47),(64 450752.3),(65 461066.38),(66 468442.9),(67 475060.1),(68 470919.3),(69 476447.72),(70 471626.53),(71 479975.84),(72 483189.4),(73 484404.16),(74 480288.1),(75 472293.03),(76 468094.16),(77 457571.2),(78 453823.84),(79 460321.03),
(1 61693.46),(2 129609.57),(3 177425.19),(4 222075.22),(5 242564.05),(6 251847.06),(7 263427.1),(8 268895.66),(9 282492.6),(10 296071.06),(11 307925.1),(12 314300.22),(13 323460.4),(14 328457.56),(15 336347.53),(16 344561.56),(17 357434.84),(18 361693.5),(19 359842.84),(20 358895.13),(21 350952.78),(22 351495.8),(23 354448.6),(24 358461.13),(25 372658.6),(26 388541.13),(27 400003.88),(28 394077.63),(29 394856.72),(30 394922.06),(31 388831.97),(32 382803.34),(33 387670.88),(34 397377.22),(35 398087.4),(36 393702.16),(37 397945.1),(38 400405.13),(39 395610.2),(40 386947.16),(41 387630.78),(42 382949.47),(43 374767.72),(44 376035.2),(45 377762.78),(46 377242.78),(47 374863.63),(48 371464.22),(49 371029.56),(50 371566.47),(51 380228.88),(52 385671),(53 388714.34),(54 398768.1),(55 400436.94),(56 397827.88),(57 397332.66),(58 399563.88),(59 411487.7),(60 413314.6),(61 413561.38),(62 421896.97),(63 424323.94),(64 426168.25),(65 423240.56),(66 429792.16),(67 437853.47),(68 450290.6),(69 455991.8),(70 464415.25),(71 461804.9),(72 457288.47),(73 453489.94),(74 459557.13),(75 446320.66),(76 451910.44),(77 448031.75),(78 445224.5),(79 445970.6),
(1 59205.043),(2 124545.62),(3 172638.56),(4 212550.98),(5 234516.72),(6 240876.39),(7 243608.6),(8 253080.72),(9 265416.06),(10 280815.72),(11 296342.97),(12 312832.56),(13 314791.88),(14 317977.53),(15 323397.38),(16 335165.44),(17 347274.47),(18 344425.06),(19 345387.13),(20 340264.5),(21 331816),(22 335105.7),(23 337526.28),(24 343714.06),(25 347489.97),(26 339941.78),(27 341396.28),(28 344696.2),(29 344911.63),(30 338399.22),(31 343326.84),(32 354767.56),(33 354425.72),(34 354233.03),(35 355255.06),(36 355515.22),(37 356153.94),(38 362809.25),(39 361919.63),(40 357360.28),(41 351167.28),(42 347255.13),(43 339043.94),(44 333916.84),(45 327532.2),(46 328315.47),(47 326494.66),(48 322741.1),(49 327349.72),(50 337062.6),(51 343839.03),(52 349912.4),(53 356983.06),(54 362426.2),(55 362675.47),(56 360036.56),(57 364578.3),(58 363861.84),(59 364603.25),(60 365359.16),(61 369571.8),(62 379502.97),(63 379818.8),(64 378740.63),(65 388457.7),(66 384217.9),(67 395509.66),(68 406492.84),(69 420630.8),(70 429041.28),(71 436400.84),(72 418885.8),(73 425150.8),(74 425335),(75 430293.28),(76 423234.75),(77 422604.7),(78 417835.5),(79 414416.7),
(1 57074.82),(2 117713),(3 167023.17),(4 203878.14),(5 223194.89),(6 234462.3),(7 233955.13),(8 236548.5),(9 237556.23),(10 252502.84),(11 270177.4),(12 284763.72),(13 287355.6),(14 284607.72),(15 296310.72),(16 312388.3),(17 329875.63),(18 329361.6),(19 327207.78),(20 325897.2),(21 313158.03),(22 315433.06),(23 317086.97),(24 320906.44),(25 332439.1),(26 333634.94),(27 333851.72),(28 332910.2),(29 331118.1),(30 322994.8),(31 321411.78),(32 328243.47),(33 331882.7),(34 330440.44),(35 325213.25),(36 328352.4),(37 333466.7),(38 335192.13),(39 337710.25),(40 340527.53),(41 335987.1),(42 331170.56),(43 327940.6),(44 331652.28),(45 327430.75),(46 322860.13),(47 324699.38),(48 326777.53),(49 329368.28),(50 332355.06),(51 334553.63),(52 339182.75),(53 339171.44),(54 341543.53),(55 342560.5),(56 347346.06),(57 344392.13),(58 347143.7),(59 353256.06),(60 353377.1),(61 358115.53),(62 367476.03),(63 363008.84),(64 363117.97),(65 364341.25),(66 365341.97),(67 365714.13),(68 374099.78),(69 384860.7),(70 383545.25),(71 383966.88),(72 379137.88),(73 373295.03),(74 372849.53),(75 377781.75),(76 379129.25),(77 374650.53),(78 383259.44),(79 384705.2),
(1 55931.99),(2 116152.734),(3 161982.78),(4 193764.48),(5 206908.55),(6 213195.1),(7 218840.19),(8 229927.45),(9 238332.17),(10 255653.78),(11 267416.94),(12 270785.6),(13 271967.8),(14 269231.03),(15 274141.5),(16 284731.53),(17 302018.06),(18 310267.53),(19 314513.22),(20 305618.7),(21 297181.1),(22 291540.75),(23 292874.34),(24 298051.53),(25 301681),(26 300033.63),(27 298487.25),(28 296108.63),(29 296701.44),(30 296059.84),(31 299869.06),(32 295773.94),(33 296407.66),(34 305579.94),(35 308000.2),(36 311045.34),(37 316293.34),(38 322000.78),(39 325281.16),(40 324338),(41 319997.06),(42 320925.66),(43 326487.25),(44 327013.56),(45 328451.34),(46 327981.9),(47 322369.66),(48 320315.47),(49 321143.94),(50 317535.5),(51 314475.8),(52 322769.25),(53 327544.9),(54 326938.63),(55 325275.75),(56 330718.22),(57 338876.66),(58 337565.28),(59 342426.66),(60 334556.56),(61 334802.22),(62 340394.84),(63 344250.16),(64 335385.03),(65 333380.56),(66 329131.88),(67 337097.16),(68 355016.53),(69 370603.66),(70 374266.84),(71 374563.6),(72 370825.8),(73 367884),(74 367771.94),(75 364525.44),(76 361995.5),(77 361546.3),(78 362092.1),(79 364087.44),
(1 56710.582),(2 116485.836),(3 164389.38),(4 197293.8),(5 210573.03),(6 218747.33),(7 224149.92),(8 233309.33),(9 235739.83),(10 250268.81),(11 259835.97),(12 266235.6),(13 272175.53),(14 270842.94),(15 278282.22),(16 290928.2),(17 302378.1),(18 301905.97),(19 306482.78),(20 299859.47),(21 294780.53),(22 295155.5),(23 289331.7),(24 290722.88),(25 289258.66),(26 290484.25),(27 294078.47),(28 288261.03),(29 289904.22),(30 289153.78),(31 287749.34),(32 285772.28),(33 292915.47),(34 298371.66),(35 299285.4),(36 309003.78),(37 309086.56),(38 309996.88),(39 317197.97),(40 319747.6),(41 312041.53),(42 310172.1),(43 314978.28),(44 321174.4),(45 319674.4),(46 317956),(47 315586.75),(48 314392.56),(49 316898.88),(50 314418.88),(51 308546.94),(52 309890.53),(53 315697.22),(54 315343.5),(55 313637.75),(56 317833.13),(57 322764.75),(58 328182.97),(59 330434.2),(60 335947.4),(61 335964.97),(62 335287.5),(63 339702.4),(64 344341.8),(65 332866.88),(66 331330.97),(67 341501.8),(68 345338.75),(69 345940.84),(70 347878.53),(71 350251.28),(72 344928.5),(73 345047.53),(74 341884.97),(75 339554.4),(76 338535.94),(77 338667.66),(78 340459.8),(79 335090.47),
(1 55415.734),(2 111783.09),(3 154841.22),(4 186072.84),(5 197520.94),(6 199161.36),(7 203084.02),(8 207719.6),(9 217520.94),(10 247808.14),(11 254194.83),(12 266007.88),(13 269061.03),(14 273496.13),(15 278792.9),(16 287732.78),(17 293828.22),(18 292339.3),(19 298928.03),(20 294790.53),(21 291163.78),(22 286433.94),(23 281623.84),(24 286563.03),(25 287278.5),(26 285236.2),(27 289072.63),(28 286995.44),(29 289121.34),(30 291121.28),(31 289498.72),(32 289758.75),(33 297653.6),(34 298044.16),(35 293010.9),(36 302077.2),(37 303466.06),(38 300639.6),(39 301211.03),(40 304064.13),(41 301697.88),(42 298695.6),(43 300451.13),(44 305862.88),(45 305774.75),(46 308181.7),(47 315569.25),(48 315537),(49 312144.16),(50 313028.53),(51 310240.1),(52 312971.84),(53 314100.3),(54 316114.47),(55 309505),(56 316221.88),(57 325189.2),(58 323163.97),(59 324978.66),(60 334631.94),(61 345807.6),(62 341295.88),(63 347139.97),(64 342973.25),(65 336443.88),(66 331805.34),(67 340366.22),(68 340308.66),(69 340486.06),(70 344654.38),(71 342641.4),(72 343560.7),(73 341920.44),(74 335918.47),(75 337897.47),(76 337738.13),(77 342679.8),(78 344305.75),(79 342273),
(1 57272.113),(2 114286.96),(3 162867.34),(4 192899),(5 202943.58),(6 199744.23),(7 197315.08),(8 204637.95),(9 217282.13),(10 240433.38),(11 252426.17),(12 259093.08),(13 264828.75),(14 262044.81),(15 275427.16),(16 280952.25),(17 288296.63),(18 284042.72),(19 287619.8),(20 279654.84),(21 278885.16),(22 278033.84),(23 275755.94),(24 276340.16),(25 284952.28),(26 284464.66),(27 282647.94),(28 277200.84),(29 281300.66),(30 288661.2),(31 289383.56),(32 285633.1),(33 289798.25),(34 282979.16),(35 278658.06),(36 282134.3),(37 281120.8),(38 279700.56),(39 285350.66),(40 292554.34),(41 292447.94),(42 288771.84),(43 286982.84),(44 290144.16),(45 293916.2),(46 296044.06),(47 298187.66),(48 298116.94),(49 298032.66),(50 298262.9),(51 297605.75),(52 302789.63),(53 306660.53),(54 303861.44),(55 297541.25),(56 306290.2),(57 310430.8),(58 309002.13),(59 305471.16),(60 309262.56),(61 321746.8),(62 324233.44),(63 330154.34),(64 319380.72),(65 318530.75),(66 314837.7),(67 318886.44),(68 322728.13),(69 327065.16),(70 324477.44),(71 321283.16),(72 324029.4),(73 325671.06),(74 328136.75),(75 325354.56),(76 319559.94),(77 321937.8),(78 329012.6),(79 327230),
(1 54606.637),(2 107362.664),(3 149622.02),(4 175378.17),(5 181886.95),(6 182129.69),(7 181494.3),(8 188617.2),(9 206973.11),(10 224691.16),(11 234638.84),(12 248653.94),(13 245018.48),(14 243460.95),(15 248196.08),(16 260277.94),(17 263555.88),(18 261824.17),(19 261100.34),(20 256872.44),(21 257297.27),(22 255071.86),(23 260118.98),(24 265688.94),(25 268361.7),(26 269000.75),(27 264481.84),(28 258825.72),(29 260217.83),(30 261485.89),(31 264721.56),(32 263020.3),(33 265897),(34 261535.8),(35 260741.72),(36 264120.22),(37 264360.88),(38 266464.16),(39 265090.1),(40 268042.4),(41 267066.66),(42 267913.38),(43 269320.28),(44 272809.53),(45 273122.1),(46 277295.75),(47 276369.34),(48 274152.38),(49 276176.47),(50 279856.38),(51 279035.03),(52 280961.06),(53 284679.03),(54 284201.78),(55 278603.5),(56 278301.66),(57 284414.22),(58 282356.94),(59 279455.38),(60 279932.6),(61 286512.94),(62 291369.6),(63 295748.25),(64 288795.66),(65 287654.84),(66 287853.8),(67 290265),(68 297776.6),(69 299135.44),(70 298249),(71 295678.7),(72 297434.28),(73 294465.2),(74 298942.75),(75 300869.3),(76 296785.6),(77 298984),(78 300338.28),(79 310694.1),
(1 57514.29),(2 112990.875),(3 153401.67),(4 175427.81),(5 182022.94),(6 180702.64),(7 180930.94),(8 185133.05),(9 197639.5),(10 214694.92),(11 223474.5),(12 234803.27),(13 231531.75),(14 231385.66),(15 239962.98),(16 247156.34),(17 253733.17),(18 251672.38),(19 248341.81),(20 239167.4),(21 239602.45),(22 241075.23),(23 243227.95),(24 248229.23),(25 257703.66),(26 255242.19),(27 253737.56),(28 250648.67),(29 252657.16),(30 253534.1),(31 259282.23),(32 257681.56),(33 258540.25),(34 259274.05),(35 262166.16),(36 261994.05),(37 262414.22),(38 261340.14),(39 259786.25),(40 262226.9),(41 263388.4),(42 266032.8),(43 267533.25),(44 268039.88),(45 273867.78),(46 284582.03),(47 284381),(48 278107.34),(49 276880.47),(50 279481.25),(51 281415.7),(52 283756.56),(53 288727.88),(54 288091.6),(55 286927.84),(56 291506.16),(57 288152.03),(58 282983.7),(59 273790.8),(60 282925.25),(61 283352.03),(62 283663.44),(63 277901.78),(64 278155.97),(65 273477.94),(66 274368.56),(67 273962.7),(68 278297.8),(69 281383.1),(70 278541.7),(71 285827.9),(72 282511.7),(73 282045.6),(74 281203.84),(75 280707.03),(76 278194.16),(77 274765.53),(78 279755.72),(79 293239.63),
(1 55720.367),(2 112281.56),(3 150142.22),(4 166941.27),(5 173872.95),(6 171525.39),(7 171126.8),(8 179291.3),(9 195204.61),(10 208139.3),(11 221954.45),(12 231710.33),(13 225233.22),(14 226066.27),(15 235592.13),(16 244380),(17 247610.81),(18 248031.19),(19 245381.08),(20 242411.03),(21 241027.88),(22 237236.78),(23 240436.69),(24 237627.08),(25 245984.39),(26 243454.67),(27 245586.44),(28 242035.77),(29 240850.17),(30 239480.3),(31 240901.73),(32 240128.05),(33 243054.64),(34 245532.27),(35 245450.44),(36 243502.61),(37 244936.44),(38 245453.89),(39 244595.78),(40 247942.28),(41 250191.25),(42 248553.19),(43 243240.3),(44 241878.63),(45 242450.7),(46 248055.95),(47 250063.48),(48 246358.81),(49 245487.81),(50 247973.53),(51 252069.44),(52 255007.33),(53 260360.95),(54 264535.28),(55 261098.69),(56 257567.9),(57 263397.78),(58 260189.53),(59 263893.53),(60 266372.03),(61 259170.97),(62 262969),(63 261478.81),(64 261111.5),(65 261319.67),(66 256890.13),(67 264201.72),(68 261819.9),(69 262931.7),(70 259302.53),(71 265509.38),(72 265321.8),(73 263270.78),(74 261003.16),(75 253452.67),(76 261273.6),(77 259904.75),(78 260543.95),(79 272056.13),
(1 55657.496),(2 111884.914),(3 152373.05),(4 167370.1),(5 171532.28),(6 167266.78),(7 165014.97),(8 171289.05),(9 184327.77),(10 197587.5),(11 210324.17),(12 220606.28),(13 216837.72),(14 221303.3),(15 225451.39),(16 230452.77),(17 237736.05),(18 242146.44),(19 243469.27),(20 240899.7),(21 236128.17),(22 234326.33),(23 235392.1),(24 238974.56),(25 244524.22),(26 246749.48),(27 245880.4),(28 240728.11),(29 239660.6),(30 238880.98),(31 245290.66),(32 244115.1),(33 246811.9),(34 247221.72),(35 250255.95),(36 249214.16),(37 252030.13),(38 250819.61),(39 249169.16),(40 254794.9),(41 255989.63),(42 251402.77),(43 241886.45),(44 241594.39),(45 241036.27),(46 245731.78),(47 246473.28),(48 240665.67),(49 235748.72),(50 240058.89),(51 241023.95),(52 239230.98),(53 242973.88),(54 250432.45),(55 254252.44),(56 252775.95),(57 260270.78),(58 261569.23),(59 259233.72),(60 265353.63),(61 259120.22),(62 260592.9),(63 259932.89),(64 263975.6),(65 258755.05),(66 263587.56),(67 264350.53),(68 267907.03),(69 266062.25),(70 268077.1),(71 266807.2),(72 273542.1),(73 274081.84),(74 265701.75),(75 263781.47),(76 262140.02),(77 264019.66),(78 270946.9),(79 271569.44),
(1 54948.625),(2 107948.72),(3 144789.98),(4 157622.78),(5 158874.06),(6 152662.14),(7 155913.13),(8 165812.73),(9 180876.69),(10 196594.9),(11 208449.6),(12 213374.66),(13 211886.14),(14 213944.78),(15 217485.38),(16 224473.2),(17 235670.4),(18 240040.34),(19 239397.2),(20 234130.25),(21 228859.83),(22 227011.64),(23 231122.67),(24 233524.17),(25 237288.97),(26 235543.56),(27 234819.23),(28 232650.06),(29 234357.4),(30 232924.08),(31 233100.25),(32 236552.44),(33 239644.53),(34 240886.11),(35 238140.56),(36 236012.84),(37 237205.98),(38 239240.4),(39 233791.08),(40 236578.14),(41 239890.63),(42 238610.23),(43 236855.92),(44 233336.63),(45 230731.81),(46 233363.72),(47 237546.23),(48 231711.94),(49 226082.48),(50 227415.33),(51 233411.34),(52 231448.63),(53 229509.6),(54 236812.28),(55 241980.95),(56 243405.52),(57 243018.61),(58 248553.92),(59 249807.98),(60 247838.6),(61 246767.03),(62 254311.8),(63 253705.17),(64 253548.89),(65 251238),(66 252991.89),(67 250020.5),(68 255827.45),(69 253943.83),(70 253062.55),(71 259262.73),(72 261324.95),(73 256934.05),(74 251212.77),(75 253885.1),(76 254025.77),(77 256374.78),(78 263016.22),(79 266293.2),
(1 51757.41),(2 98181.52),(3 130857.51),(4 140819.23),(5 143507.39),(6 140969.94),(7 145091.28),(8 155370.7),(9 169046.31),(10 181830.98),(11 192340.67),(12 197226.06),(13 197130.53),(14 201112.72),(15 204382.69),(16 208557.9),(17 215206.8),(18 218318.23),(19 221171.23),(20 218839.25),(21 215733.4),(22 216519.69),(23 218801.83),(24 227133.69),(25 226605.45),(26 229846.75),(27 230573.45),(28 228095.55),(29 226923.88),(30 225901.75),(31 227361.33),(32 228305.83),(33 236144.14),(34 237539.66),(35 236528.13),(36 232126.61),(37 231530.88),(38 229204.42),(39 227993.8),(40 231809.69),(41 234325.34),(42 232613.9),(43 233582.34),(44 233026.97),(45 228085.16),(46 227030.67),(47 230337.39),(48 225480.61),(49 220598.3),(50 220567.56),(51 223654),(52 223534.5),(53 226146.13),(54 228775.34),(55 231605.98),(56 230860.13),(57 224992.69),(58 226772.95),(59 233261.27),(60 235720.36),(61 240606.77),(62 239776.81),(63 240342.42),(64 241584.05),(65 244758.14),(66 243855.9),(67 243563.72),(68 242603.16),(69 243930.1),(70 242076.89),(71 252560.58),(72 250984.66),(73 252735.13),(74 247150.02),(75 242480.72),(76 247419.5),(77 249850.58),(78 255793.33),(79 254300.47),
(1 51064.832),(2 95598.375),(3 127666.08),(4 138215.86),(5 139854.38),(6 135109.27),(7 142297.38),(8 150581.1),(9 168023.8),(10 177495.69),(11 183430.94),(12 189203),(13 190226.61),(14 193613.47),(15 196680.53),(16 200849.39),(17 201967.11),(18 210524.31),(19 213282.4),(20 212236.45),(21 206548.84),(22 203760.06),(23 206358.02),(24 213435.16),(25 214176.98),(26 214510.4),(27 214975.53),(28 210887.19),(29 212519.66),(30 211187.02),(31 214778.78),(32 215540.6),(33 219386.84),(34 220060.33),(35 221956.86),(36 219104.92),(37 218017.4),(38 216607.06),(39 212477.86),(40 212832.72),(41 214496.69),(42 211479.52),(43 214003.19),(44 215017.86),(45 213179.22),(46 210282.11),(47 206262.89),(48 204163.72),(49 203082.4),(50 206676.69),(51 205178.06),(52 203246.81),(53 203833.67),(54 209075.73),(55 211404.33),(56 208259.98),(57 202154.8),(58 203265.13),(59 207671.98),(60 211455.02),(61 212932.81),(62 212701.88),(63 216512.28),(64 217942.31),(65 222545.84),(66 220329.88),(67 225240.98),(68 223691.16),(69 225656.4),(70 232551.8),(71 228638.94),(72 236399.67),(73 232043.52),(74 229937.39),(75 223069.06),(76 227264),(77 230142.98),(78 237696.86),(79 237878.53),
(1 50827.617),(2 94786.586),(3 126063.266),(4 135466.22),(5 136532.73),(6 130231.21),(7 136426.98),(8 146391.14),(9 164438.45),(10 171785.61),(11 178645.08),(12 181715.84),(13 185822.58),(14 189383.53),(15 190170.81),(16 192078.02),(17 199653.13),(18 204121.66),(19 210771.36),(20 208605.05),(21 206912.02),(22 201436.69),(23 201536.1),(24 204629.61),(25 207020.44),(26 212262.67),(27 213439.84),(28 214622.34),(29 212781.47),(30 212398.02),(31 213591.7),(32 213617.92),(33 216212.75),(34 222226.14),(35 227489.73),(36 219471.11),(37 216561.6),(38 211175.75),(39 206653.11),(40 204749.22),(41 208388.84),(42 206607.94),(43 204134.63),(44 202192.48),(45 203587.47),(46 200258.33),(47 200034.02),(48 201118.2),(49 201006.55),(50 199114.55),(51 198751.1),(52 201627.95),(53 198380.69),(54 202984.63),(55 205588.34),(56 203745.38),(57 197739.92),(58 197469.7),(59 205986.1),(60 207858.67),(61 208490.58),(62 211433.66),(63 220338.89),(64 219881.05),(65 223396.95),(66 222570.08),(67 224872.5),(68 222075.36),(69 221339.36),(70 222544.89),(71 227157.13),(72 235909.08),(73 228860.53),(74 233296.75),(75 228460.16),(76 234445.16),(77 228425.39),(78 234788.36),(79 228020.53),
(1 49068.76),(2 89075.36),(3 115337.1),(4 123152.875),(5 124433.125),(6 120605.94),(7 123961.98),(8 131154.95),(9 145289.64),(10 159632.1),(11 168585.48),(12 172381.11),(13 175031.2),(14 173819.69),(15 178634.73),(16 178096.13),(17 184677.66),(18 188134.16),(19 191794.1),(20 192604.53),(21 193998.58),(22 191419.19),(23 189493.13),(24 195340.58),(25 194714.89),(26 199159.8),(27 198972.52),(28 201720),(29 200441.47),(30 201726.88),(31 200096.97),(32 201198.38),(33 204382.53),(34 210556.3),(35 213142.23),(36 207686.94),(37 203273.2),(38 200974.31),(39 193591.78),(40 193329.69),(41 197418.08),(42 195042.3),(43 191750.67),(44 189970.75),(45 190058.52),(46 187800.98),(47 186589.61),(48 190278.08),(49 190921.64),(50 186303.95),(51 184048.5),(52 184975.2),(53 185797.64),(54 185452.58),(55 188619.2),(56 188725.63),(57 185183.77),(58 181019.63),(59 188103.05),(60 191676.05),(61 192083.45),(62 191263.42),(63 197473.47),(64 200049.72),(65 204611.17),(66 207533.86),(67 207048.58),(68 212700.25),(69 211863.77),(70 213164.53),(71 224651.84),(72 218346.17),(73 220390.53),(74 218381.53),(75 217357.78),(76 224256.6),(77 223499.4),(78 224303.77),(79 226319.66),
